,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
6841,1359,C1,男,23,42239,40,005036,股票型,2018-07-01,2954,其他,721
6842,1359,C1,男,23,42239,40,004241,股票型,2018-07-10,3756,认购,1067
6843,1359,C1,男,23,42239,40,003853,股票型,2018-07-28,3162,其他,833
6844,1360,C1,男,27,43927,42,002222,混合型,2018-07-25,3694,定投,938
6845,1360,C1,男,27,43927,42,000472,股票型,2018-07-28,2617,认购,682
6846,1360,C1,男,27,43927,42,003624,股票型,2018-08-20,4266,申购,794
6847,1360,C1,男,27,43927,42,005502,股票型,2018-07-23,2620,其他,886
6848,1360,C1,男,27,43927,42,160322,股票型,2018-08-19,2898,认购,1005
6849,1361,C1,女,25,57528,42,001717,股票型,2018-07-08,3315,认购,774
6850,1361,C1,女,25,57528,42,005239,股票型,2018-08-04,3983,申购,1178
6851,1361,C1,女,25,57528,42,001703,股票型,2018-08-13,2999,认购,636
6852,1361,C1,女,25,57528,42,001421,股票型,2018-08-30,3026,申购,1062
6853,1361,C1,女,25,57528,42,004997,股票型,2018-07-04,3377,其他,607
6854,1361,C1,女,25,57528,42,007614,股票型,2018-07-29,4679,认购,955
6855,1362,C2,男,33,99206,43,000761,股票型,2018-08-13,5429,定投,1193
6856,1362,C2,男,33,99206,43,002872,股票型,2018-07-14,8839,认购,624
6857,1362,C2,男,33,99206,43,000690,混合型,2018-07-27,6501,认购,747
6858,1362,C2,男,33,99206,43,001473,股票型,2018-08-27,9694,定投,982
6859,1363,C3,男,34,44272,40,005662,股票型,2018-07-21,2792,定投,791
6860,1363,C3,男,34,44272,40,000011,混合型,2018-07-31,3702,定投,372
6861,1363,C3,男,34,44272,40,000136,混合型,2018-07-20,3276,申购,478
6862,1363,C3,男,34,44272,40,000793,股票型,2018-07-31,2723,申购,540
6863,1363,C3,男,34,44272,40,001418,混合型,2018-07-15,2633,认购,363
6864,1365,C2,男,32,91015,41,005970,股票型,2018-07-30,9578,认购,1038
6865,1365,C2,男,32,91015,41,005210,股票型,2018-07-12,8715,认购,954
6866,1365,C2,男,32,91015,41,006926,股票型,2018-07-28,6954,认购,1148
6867,1365,C2,男,32,91015,41,001596,混合型,2018-07-29,7472,认购,615
6868,1365,C2,男,32,91015,41,001181,混合型,2018-07-10,7630,申购,883
6869,1366,C1,男,26,48820,44,004272,股票型,2018-08-05,3344,认购,907
6870,1366,C1,男,26,48820,44,001409,股票型,2018-07-14,3909,申购,1065
6871,1366,C1,男,26,48820,44,001692,股票型,2018-07-10,4012,认购,856
6872,1366,C1,男,26,48820,44,001605,股票型,2018-07-04,4431,申购,1126
6873,1366,C1,男,26,48820,44,002229,股票型,2018-07-20,2662,申购,970
6874,1366,C1,男,26,48820,44,001319,股票型,2018-07-14,4531,认购,743
6875,1366,C1,男,26,48820,44,000893,股票型,2018-08-08,4046,申购,1142
6876,1367,C1,女,24,50666,44,002332,股票型,2018-08-05,3761,认购,1013
6877,1367,C1,女,24,50666,44,001616,股票型,2018-08-07,3030,认购,639
6878,1367,C1,女,24,50666,44,519606,股票型,2018-07-24,2706,定投,893
6879,1367,C1,女,24,50666,44,001268,混合型,2018-07-26,4328,申购,767
6880,1367,C1,女,24,50666,44,001663,股票型,2018-08-18,2670,认购,1124
6881,1367,C1,女,24,50666,44,003145,股票型,2018-07-25,4042,认购,932
6882,1368,C1,女,26,45720,42,005310,股票型,2018-08-15,4512,定投,902
6883,1368,C1,女,26,45720,42,000936,混合型,2018-07-21,3393,认购,675
6884,1368,C1,女,26,45720,42,005662,股票型,2018-07-05,3909,申购,1003
6885,1368,C1,女,26,45720,42,001208,股票型,2018-08-30,4966,认购,1109
6886,1368,C1,女,26,45720,42,110022,股票型,2018-08-04,3207,定投,1065
6887,1368,C1,女,26,45720,42,003230,股票型,2018-08-17,3832,申购,1026
6888,1368,C1,女,26,45720,42,000793,股票型,2018-08-18,3265,认购,640
6889,1369,C1,男,26,55201,42,003624,股票型,2018-07-23,3957,定投,641
6890,1369,C1,男,26,55201,42,003985,股票型,2018-08-08,3574,认购,854
6891,1369,C1,男,26,55201,42,002335,股票型,2018-08-08,3454,定投,1089
6892,1369,C1,男,26,55201,42,005826,股票型,2018-08-06,4627,认购,712
6893,1369,C1,男,26,55201,42,000996,股票型,2018-08-06,2845,其他,970
6894,1369,C1,男,26,55201,42,004098,股票型,2018-08-20,3035,其他,920
6895,1369,C1,男,26,55201,42,007590,股票型,2018-08-17,3257,定投,1158
6896,1370,C3,男,32,58154,41,002214,混合型,2018-07-01,2701,其他,549
6897,1370,C3,男,32,58154,41,001335,混合型,2018-08-07,1671,申购,874
6898,1370,C3,男,32,58154,41,002182,混合型,2018-07-11,3104,定投,608
6899,1371,C1,女,27,58174,43,320020,股票型,2018-08-17,4688,认购,889
6900,1371,C1,女,27,58174,43,000978,股票型,2018-07-26,4319,认购,1052
6901,1371,C1,女,27,58174,43,001232,其他,2018-08-31,4788,定投,975
6902,1371,C1,女,27,58174,43,000866,股票型,2018-07-20,3483,申购,958
6903,1371,C1,女,27,58174,43,006981,股票型,2018-08-12,4016,认购,1136
6904,1372,C1,男,26,46557,40,001277,股票型,2018-08-17,3244,认购,872
6905,1372,C1,男,26,46557,40,004606,股票型,2018-07-19,4323,申购,1177
6906,1372,C1,男,26,46557,40,006924,股票型,2018-07-01,2732,申购,1057
6907,1372,C1,男,26,46557,40,519965,股票型,2018-08-31,4706,申购,1056
6908,1372,C1,男,26,46557,40,001105,股票型,2018-07-10,4696,认购,864
6909,1372,C1,男,26,46557,40,001416,股票型,2018-08-06,3207,申购,1162
6910,1372,C1,男,26,46557,40,005033,股票型,2018-07-23,3252,其他,761
6911,1373,C1,男,25,49002,43,004997,股票型,2018-07-05,2614,定投,649
6912,1373,C1,男,25,49002,43,002121,股票型,2018-07-29,3746,定投,698
6913,1373,C1,男,25,49002,43,519965,股票型,2018-08-06,3310,定投,679
6914,1373,C1,男,25,49002,43,001520,股票型,2018-08-21,3821,申购,1060
6915,1373,C1,男,25,49002,43,002333,股票型,2018-07-23,3828,定投,773
6916,1374,C1,女,23,55440,44,002335,股票型,2018-08-14,3170,认购,644
6917,1374,C1,女,23,55440,44,000985,股票型,2018-08-13,2546,其他,804
6918,1374,C1,女,23,55440,44,001628,股票型,2018-08-27,3772,认购,897
6919,1374,C1,女,23,55440,44,000514,股票型,2018-08-27,2904,认购,1197
6920,1374,C1,女,23,55440,44,000867,股票型,2018-07-05,2659,定投,1014
6921,1374,C1,女,23,55440,44,005037,股票型,2018-07-12,3224,定投,878
6922,1375,C3,男,33,54817,40,007512,股票型,2018-07-05,3057,定投,523
6923,1375,C3,男,33,54817,40,001126,股票型,2018-08-21,2662,其他,408
6924,1375,C3,男,33,54817,40,000805,混合型,2018-07-14,2539,定投,355
6925,1375,C3,男,33,54817,40,002028,混合型,2018-08-21,3008,其他,628
6926,1375,C3,男,33,54817,40,162208,股票型,2018-08-25,3638,定投,620
6927,1376,C3,男,34,59692,40,000894,混合型,2018-07-29,1876,其他,774
6928,1376,C3,男,34,59692,40,002217,混合型,2018-08-30,2589,申购,657
6929,1376,C3,男,34,59692,40,002009,混合型,2018-08-09,1919,定投,764
6930,1377,C1,男,26,41574,42,001473,股票型,2018-07-21,3942,其他,600
6931,1377,C1,男,26,41574,42,001193,股票型,2018-07-31,4142,其他,1171
6932,1377,C1,男,26,41574,42,001696,股票型,2018-07-04,5038,定投,1147
6933,1377,C1,男,26,41574,42,006803,股票型,2018-08-27,3430,定投,836
6934,1377,C1,男,26,41574,42,001416,股票型,2018-08-30,3500,认购,702
6935,1377,C1,男,26,41574,42,007590,股票型,2018-08-07,4931,其他,881
6936,1378,C2,男,33,90099,46,000006,混合型,2018-08-20,4811,认购,830
6937,1378,C2,男,33,90099,46,000597,混合型,2018-08-05,7895,认购,730
6938,1378,C2,男,33,90099,46,002502,混合型,2018-08-13,6277,认购,1072
6939,1378,C2,男,33,90099,46,002091,混合型,2018-08-30,4929,认购,1044
6940,1378,C2,男,33,90099,46,000996,股票型,2018-07-10,8078,认购,927
6941,1379,C1,男,23,42645,43,160133,股票型,2018-07-09,2745,认购,1104
6942,1379,C1,男,23,42645,43,001917,股票型,2018-08-27,2930,其他,633
6943,1379,C1,男,23,42645,43,000974,股票型,2018-07-27,2716,认购,625
6944,1379,C1,男,23,42645,43,005402,股票型,2018-08-01,4814,申购,660
6945,1379,C1,男,23,42645,43,000842,混合型,2018-08-08,4683,认购,694
6946,1380,C3,男,33,54572,41,000731,混合型,2018-08-08,2297,认购,417
6947,1380,C3,男,33,54572,41,001574,混合型,2018-08-11,1707,申购,654
6948,1380,C3,男,33,54572,41,001613,混合型,2018-07-04,2813,其他,777
6949,1380,C3,男,33,54572,41,001163,股票型,2018-08-19,3210,定投,652
6950,1380,C3,男,33,54572,41,002515,混合型,2018-07-31,3143,申购,460
6951,1381,C1,男,24,41115,41,001974,股票型,2018-07-30,5071,认购,1183
6952,1381,C1,男,24,41115,41,005303,股票型,2018-08-29,3454,定投,1123
6953,1381,C1,男,24,41115,41,000514,股票型,2018-08-23,3966,认购,1029
6954,1381,C1,男,24,41115,41,519606,股票型,2018-08-23,4100,其他,632
6955,1381,C1,男,24,41115,41,005235,股票型,2018-07-28,3765,认购,799
6956,1381,C1,男,24,41115,41,001749,股票型,2018-07-31,3519,认购,724
6957,1381,C1,男,24,41115,41,001048,股票型,2018-08-18,4571,认购,657
6958,1382,C3,男,32,51258,41,001861,混合型,2018-08-19,3605,定投,362
6959,1382,C3,男,32,51258,41,000586,股票型,2018-07-27,1874,申购,688
6960,1382,C3,男,32,51258,41,002031,混合型,2018-07-02,2807,申购,338
6961,1382,C3,男,32,51258,41,002259,混合型,2018-08-17,2456,申购,791
6962,1383,C1,女,23,41089,43,000594,股票型,2018-07-02,2678,认购,1040
6963,1383,C1,女,23,41089,43,006926,股票型,2018-07-23,3734,定投,1093
6964,1383,C1,女,23,41089,43,002387,股票型,2018-08-04,2886,认购,734
6965,1383,C1,女,23,41089,43,002289,股票型,2018-07-20,3041,申购,1022
6966,1383,C1,女,23,41089,43,002621,股票型,2018-07-18,2891,认购,912
6967,1384,C3,男,34,40728,42,001231,混合型,2018-07-21,3068,定投,389
6968,1384,C3,男,34,40728,42,001264,混合型,2018-08-02,2204,申购,708
6969,1384,C3,男,34,40728,42,002472,混合型,2018-07-09,1775,定投,352
6970,1384,C3,男,34,40728,42,001606,混合型,2018-08-29,2301,定投,878
6971,1385,C1,男,25,42903,44,167706,股票型,2018-07-02,4511,认购,795
6972,1385,C1,男,25,42903,44,000594,股票型,2018-08-03,4866,定投,917
6973,1385,C1,男,25,42903,44,001042,股票型,2018-07-14,4744,认购,956
6974,1385,C1,男,25,42903,44,003145,股票型,2018-07-11,3270,定投,906
6975,1385,C1,男,25,42903,44,001677,股票型,2018-07-08,4261,认购,635
6976,1386,C1,男,23,56015,41,006193,股票型,2018-07-10,3891,申购,655
6977,1386,C1,男,23,56015,41,007138,股票型,2018-07-28,2669,申购,768
6978,1386,C1,男,23,56015,41,005496,股票型,2018-07-31,2682,认购,816
6979,1386,C1,男,23,56015,41,006080,股票型,2018-08-01,4040,申购,709
6980,1386,C1,男,23,56015,41,005663,股票型,2018-07-31,3800,定投,776
6981,1386,C1,男,23,56015,41,005669,股票型,2018-07-05,3152,定投,698
6982,1389,C1,女,25,58005,40,001825,股票型,2018-08-05,2762,认购,1140
6983,1389,C1,女,25,58005,40,007130,股票型,2018-08-04,3118,认购,621
6984,1389,C1,女,25,58005,40,003985,股票型,2018-08-12,4969,申购,1006
6985,1389,C1,女,25,58005,40,005303,股票型,2018-08-16,4609,认购,753
6986,1389,C1,女,25,58005,40,001628,股票型,2018-07-13,3621,其他,1150
6987,1389,C1,女,25,58005,40,007614,股票型,2018-07-05,3395,申购,702
6988,1390,C3,男,31,58098,40,000954,混合型,2018-07-21,2225,其他,739
6989,1390,C3,男,31,58098,40,005496,股票型,2018-08-12,2881,申购,644
6990,1390,C3,男,31,58098,40,399011,股票型,2018-08-28,2093,其他,452
6991,1391,C3,男,33,44517,42,002025,混合型,2018-08-29,1731,其他,732
6992,1391,C3,男,33,44517,42,001746,混合型,2018-08-20,1933,定投,516
6993,1391,C3,男,33,44517,42,000966,混合型,2018-07-17,2430,其他,803
6994,1391,C3,男,33,44517,42,001438,混合型,2018-07-20,3540,其他,412
6995,1392,C1,女,24,49056,42,005569,股票型,2018-08-19,2888,申购,987
6996,1392,C1,女,24,49056,42,001421,股票型,2018-08-10,2556,认购,1041
6997,1392,C1,女,24,49056,42,005963,股票型,2018-07-13,4724,申购,992
6998,1392,C1,女,24,49056,42,007005,股票型,2018-08-15,3698,申购,1134
6999,1392,C1,女,24,49056,42,002378,混合型,2018-07-22,4172,认购,1149
7000,1392,C1,女,24,49056,42,006781,股票型,2018-07-13,4337,其他,1028
7001,1392,C1,女,24,49056,42,007133,股票型,2018-08-08,3760,认购,689
7002,1393,C1,男,26,43208,42,006603,股票型,2018-08-24,3803,认购,1163
7003,1393,C1,男,26,43208,42,160133,股票型,2018-08-07,3329,申购,808
7004,1393,C1,男,26,43208,42,001781,股票型,2018-08-26,4593,其他,657
7005,1393,C1,男,26,43208,42,001466,混合型,2018-07-29,2577,定投,854
7006,1393,C1,男,26,43208,42,167703,股票型,2018-07-10,4718,其他,1025
7007,1393,C1,男,26,43208,42,001048,股票型,2018-08-27,4651,其他,605
7008,1394,C1,女,27,56998,42,167703,股票型,2018-07-13,4517,认购,761
7009,1394,C1,女,27,56998,42,000530,混合型,2018-08-17,2603,申购,1179
7010,1394,C1,女,27,56998,42,006265,股票型,2018-08-30,3216,认购,614
7011,1394,C1,女,27,56998,42,001495,混合型,2018-07-14,3772,认购,974
7012,1394,C1,女,27,56998,42,001047,股票型,2018-08-19,3819,认购,819
7013,1394,C1,女,27,56998,42,001028,股票型,2018-08-15,4020,认购,943
7014,1394,C1,女,27,56998,42,002596,混合型,2018-08-04,4956,定投,1005
7015,1395,C1,女,26,40344,42,004041,股票型,2018-08-19,3788,认购,1129
7016,1395,C1,女,26,40344,42,540006,股票型,2018-08-30,4124,定投,1120
7017,1395,C1,女,26,40344,42,006478,股票型,2018-08-22,5011,其他,894
7018,1395,C1,女,26,40344,42,004784,股票型,2018-07-05,4901,定投,676
7019,1395,C1,女,26,40344,42,001663,股票型,2018-08-28,2807,申购,675
7020,1395,C1,女,26,40344,42,003054,股票型,2018-08-07,5012,认购,943
7021,1396,C3,女,33,56226,42,000326,股票型,2018-07-18,3620,定投,502
7022,1396,C3,女,33,56226,42,001197,混合型,2018-07-20,3507,定投,370
7023,1396,C3,女,33,56226,42,004851,股票型,2018-07-14,2496,定投,602
7024,1396,C3,女,33,56226,42,004272,股票型,2018-08-01,2318,申购,586
7025,1396,C3,女,33,56226,42,000996,股票型,2018-08-01,2372,定投,613
7026,1398,C1,男,25,47331,43,000867,股票型,2018-08-01,3675,认购,1100
7027,1398,C1,男,25,47331,43,007005,股票型,2018-07-13,3563,认购,658
7028,1398,C1,男,25,47331,43,000991,股票型,2018-07-23,3537,其他,1046
7029,1398,C1,男,25,47331,43,003634,股票型,2018-07-27,2501,申购,1012
7030,1398,C1,男,25,47331,43,001036,股票型,2018-08-24,3503,定投,1162
7031,1398,C1,男,25,47331,43,001054,股票型,2018-08-03,4874,认购,904
7032,1399,C1,女,23,57542,40,006818,股票型,2018-08-02,3101,认购,1152
7033,1399,C1,女,23,57542,40,005239,股票型,2018-07-07,3688,申购,922
7034,1399,C1,女,23,57542,40,006228,股票型,2018-07-08,4555,认购,852
7035,1399,C1,女,23,57542,40,001520,股票型,2018-07-13,3601,申购,880
7036,1399,C1,女,23,57542,40,005629,股票型,2018-08-18,3506,申购,836
7037,1399,C1,女,23,57542,40,000960,股票型,2018-07-04,5041,定投,611
7038,1400,C1,男,27,43996,40,005267,股票型,2018-08-19,3857,申购,932
7039,1400,C1,男,27,43996,40,001163,股票型,2018-08-10,4649,定投,961
7040,1400,C1,男,27,43996,40,006676,股票型,2018-07-26,2676,认购,813
7041,1400,C1,男,27,43996,40,005009,股票型,2018-08-31,2642,定投,1076
7042,1400,C1,男,27,43996,40,540007,股票型,2018-07-16,3494,申购,860
7043,1400,C1,男,27,43996,40,001476,股票型,2018-07-18,2617,认购,683
7044,1401,C1,男,27,48829,40,001966,混合型,2018-07-24,3617,认购,764
7045,1401,C1,男,27,48829,40,005236,股票型,2018-07-18,3174,认购,988
7046,1401,C1,男,27,48829,40,005034,股票型,2018-07-17,2836,认购,1146
7047,1401,C1,男,27,48829,40,540008,股票型,2018-08-04,3723,认购,1084
7048,1401,C1,男,27,48829,40,001313,股票型,2018-07-07,4497,申购,1184
7049,1402,C1,女,27,48441,44,001036,股票型,2018-08-11,3979,申购,876
7050,1402,C1,女,27,48441,44,000793,股票型,2018-08-07,3175,认购,735
7051,1402,C1,女,27,48441,44,005310,股票型,2018-08-27,2974,其他,652
7052,1402,C1,女,27,48441,44,003416,股票型,2018-08-19,4610,认购,931
7053,1402,C1,女,27,48441,44,001677,股票型,2018-07-08,4408,定投,862
7054,1402,C1,女,27,48441,44,001404,股票型,2018-08-03,2864,定投,976
7055,1402,C1,女,27,48441,44,001528,股票型,2018-08-23,2844,定投,1144
7056,1403,C3,男,34,42020,40,007586,股票型,2018-08-31,1749,申购,770
7057,1403,C3,男,34,42020,40,002161,混合型,2018-08-30,2466,申购,900
7058,1403,C3,男,34,42020,40,000538,混合型,2018-07-07,2579,定投,415
7059,1403,C3,男,34,42020,40,000754,混合型,2018-08-15,3111,其他,707
7060,1403,C3,男,34,42020,40,006251,股票型,2018-08-02,3610,其他,424
7061,1404,C3,男,35,44923,43,001894,其他,2018-07-22,3111,其他,306
7062,1404,C3,男,35,44923,43,002062,混合型,2018-08-23,1792,其他,847
7063,1404,C3,男,35,44923,43,002084,混合型,2018-08-14,2922,定投,435
7064,1404,C3,男,35,44923,43,001710,混合型,2018-08-25,2998,定投,742
7065,1404,C3,男,35,44923,43,000124,混合型,2018-08-23,2189,申购,864
7066,1405,C3,女,34,54526,40,001914,混合型,2018-08-06,2782,定投,530
7067,1405,C3,女,34,54526,40,002323,混合型,2018-08-19,1506,申购,447
7068,1405,C3,女,34,54526,40,001604,混合型,2018-07-19,3662,申购,362
7069,1405,C3,女,34,54526,40,001188,股票型,2018-07-13,3300,其他,824
7070,1405,C3,女,34,54526,40,005304,股票型,2018-07-18,3021,申购,317
7071,1406,C1,男,27,49039,41,006675,股票型,2018-08-08,2560,申购,942
7072,1406,C1,男,27,49039,41,005009,股票型,2018-07-15,2874,认购,1086
7073,1406,C1,男,27,49039,41,000991,股票型,2018-07-01,4816,认购,728
7074,1406,C1,男,27,49039,41,003634,股票型,2018-08-28,4334,认购,892
7075,1406,C1,男,27,49039,41,003233,股票型,2018-07-24,3044,定投,641
7076,1406,C1,男,27,49039,41,003312,股票型,2018-08-06,2654,认购,647
7077,1407,C1,男,23,40246,42,003956,股票型,2018-08-28,3080,认购,971
7078,1407,C1,男,23,40246,42,002556,股票型,2018-07-25,4480,申购,669
7079,1407,C1,男,23,40246,42,519606,股票型,2018-07-26,4843,认购,1143
7080,1407,C1,男,23,40246,42,005707,股票型,2018-08-27,3540,定投,1048
7081,1407,C1,男,23,40246,42,006138,股票型,2018-08-19,4842,其他,980
7082,1407,C1,男,23,40246,42,001409,股票型,2018-07-13,4278,定投,1113
7083,1407,C1,男,23,40246,42,006751,股票型,2018-07-18,4084,其他,1199
7084,1408,C2,男,32,84101,44,001289,混合型,2018-07-30,7298,认购,1108
7085,1408,C2,男,32,84101,44,001468,混合型,2018-07-18,8202,认购,715
7086,1408,C2,男,32,84101,44,001985,混合型,2018-07-04,9006,认购,786
7087,1408,C2,男,32,84101,44,002624,混合型,2018-07-01,8483,认购,881
7088,1408,C2,男,32,84101,44,110022,股票型,2018-07-09,4619,认购,903
7089,1409,C1,女,24,58100,43,001276,混合型,2018-08-04,3630,定投,1190
7090,1409,C1,女,24,58100,43,006957,股票型,2018-07-11,3175,认购,642
7091,1409,C1,女,24,58100,43,002334,股票型,2018-07-19,3592,认购,1036
7092,1409,C1,女,24,58100,43,001692,股票型,2018-08-12,5009,其他,1066
7093,1409,C1,女,24,58100,43,001195,股票型,2018-07-12,4279,申购,1198
7094,1409,C1,女,24,58100,43,005239,股票型,2018-07-02,3274,申购,876
7095,1409,C1,女,24,58100,43,002263,混合型,2018-08-07,4131,定投,1084
7096,1410,C1,男,27,40163,41,003190,股票型,2018-07-31,4075,定投,946
7097,1410,C1,男,27,40163,41,001072,股票型,2018-07-15,3143,认购,1017
7098,1410,C1,男,27,40163,41,003298,股票型,2018-07-06,2881,定投,650
7099,1410,C1,男,27,40163,41,000803,股票型,2018-08-01,4066,认购,766
7100,1410,C1,男,27,40163,41,004925,股票型,2018-07-28,3886,其他,1040
7101,1410,C1,男,27,40163,41,167702,股票型,2018-07-31,2735,其他,940
7102,1410,C1,男,27,40163,41,001707,股票型,2018-08-22,2820,认购,845
7103,1411,C1,男,24,52259,43,005310,股票型,2018-07-22,3564,认购,962
7104,1411,C1,男,24,52259,43,320020,股票型,2018-08-12,4964,申购,1111
7105,1411,C1,男,24,52259,43,005034,股票型,2018-07-25,2593,申购,900
7106,1411,C1,男,24,52259,43,007470,股票型,2018-08-01,4451,申购,765
7107,1411,C1,男,24,52259,43,004995,股票型,2018-07-24,2779,申购,985
7108,1411,C1,男,24,52259,43,005621,股票型,2018-07-15,4359,申购,724
7109,1411,C1,男,24,52259,43,001126,股票型,2018-07-17,3522,认购,813
