,Unnamed: 0,FundCode,名称,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
1801,1801,2813,博时颐泰混合A,4,0.0106,0.1427,0.1719,5,0.57
1802,1802,2814,博时颐泰混合C,4,0.0102,0.137,0.1535,5,0.08
1803,1803,2817,招商招恒纯债A,2,0.0057,0.029,0.0676,1,1.06
1804,1804,2818,招商招恒纯债C,2,0.0058,0.0264,0.051,1,0.0
1805,1805,2819,招商丰美混合A,4,0.0037,0.0784,--,1,3.22
1806,1806,2820,招商丰美混合C,4,0.0037,0.0764,--,1,0.0
1807,1807,2823,招商盛达混合A,4,0.0275,0.2835,--,5,0.15
1808,1808,2824,招商盛达混合C,4,0.027,0.277,--,5,0.15
1809,1809,2825,融通通和债券,2,0.0076,0.0467,--,6,1.99
1810,1810,2828,南方现金增利货币E,3,0.0019,0.0262,0.1009,1,28.38
1811,1811,2829,南方现金增利货币F,3,0.0019,0.0262,--,1,4.33
1812,1812,2831,国投瑞银瑞宁混合,4,0.0,0.0059,0.024,5,0.17
1813,1813,2832,工银恒享纯债债券,2,0.0026,0.0317,0.1025,1,0.53
1814,1814,2833,华夏新锦绣混合A,4,0.0459,0.2278,--,1,1.92
1815,1815,2834,华夏新锦绣混合C,4,0.0278,0.1182,--,1,0.0
1816,1816,2837,华夏网购精选混合,4,0.0172,0.0387,--,5,4.54
1817,1817,2838,华夏新锦程混合A,4,0.0088,0.0164,0.1836,1,5.13
1818,1818,2839,华夏新锦程混合C,4,--,--,--,1,0.0
1819,1819,2844,金鹰多元策略混合,4,0.0295,0.2698,0.1504,5,0.38
1820,1820,2845,上投摩根安鑫回报C,4,0.0049,0.06,0.0869,5,0.06
1821,1821,2847,天弘现金管家货币E,3,0.0021,0.0263,0.0987,2,106.99
1822,1822,2849,金信智能中国2025混合,4,0.0927,0.1845,0.2322,5,1.93
1823,1823,2850,南方甑智混合,4,0.0071,0.0744,-0.0325,1,1.58
1824,1824,2851,南方品质混合,4,0.0127,0.1587,0.508,5,42.28
1825,1825,2852,招商财富宝交易型货币A,3,0.002,0.028,0.1084,2,94.86
1826,1826,2855,博时现金宝货币C,3,0.0021,0.0296,0.1114,1,61.7
1827,1827,2860,前海开源沪港深新机遇混合,4,-0.0571,-0.087,--,5,1.96
1828,1828,2861,工银智能制造股票,1,0.0858,0.2353,--,4,0.27
1829,1829,2862,金信量化精选混合,4,0.0191,-0.1348,-0.2588,5,0.9
1830,1830,2863,金信深圳成长混合发起式,4,0.0802,0.0549,--,5,0.97
1831,1831,2864,广发安泽短债债券A,2,0.0032,0.0406,0.1207,6,45.46
1832,1832,2865,广发安泽短债债券C,2,0.0028,0.0381,0.1197,6,49.5
1833,1833,2866,新华丰盈回报债券,2,0.0263,0.0854,0.1574,3,0.51
1834,1834,2868,鹏华丰茂债券,2,0.0073,0.0564,0.0867,6,10.32
1835,1835,2871,华夏智胜价值成长A,1,-0.0154,0.0746,-0.1299,1,0.21
1836,1836,2872,华夏智胜价值成长C,1,-0.2579,-0.2579,--,1,0.0
1837,1837,2881,中加丰润纯债债券A,2,0.0074,0.0521,0.9926,6,4.69
1838,1838,2882,中加丰润纯债债券C,2,0.0072,0.049,0.1267,6,2.57
1839,1839,2883,华润元大现金通货币A,3,0.002,0.0264,0.1048,2,3.01
1840,1840,2884,华润元大现金通货币B,3,0.0021,0.0278,0.1094,2,3.06
1841,1841,2885,大摩万众创新灵活配置混合,4,-0.0138,0.0058,--,5,0.46
1842,1842,2889,交银天利宝货币A,3,0.002,0.0288,--,2,3.11
1843,1843,2890,交银天利宝货币E,3,0.0022,0.0312,--,2,10.41
1844,1844,2894,华夏天利货币A,3,0.0019,0.0269,--,2,105.56
1845,1845,2895,华夏天利货币B,3,0.0021,0.0293,--,2,1.2
1846,1846,2901,财通资管积极收益债券A,2,0.0046,0.0457,0.1437,3,2.08
1847,1847,2902,财通资管积极收益债券C,2,0.0042,0.0415,0.1291,3,0.82
1848,1848,2908,富国睿利定开混合发起式,4,0.0009,0.051,--,1,2.1
1849,1849,2909,浙商惠享纯债,2,0.0048,0.0489,0.115,6,37.27
1850,1850,2910,易方达供给改革混合,4,-0.0075,-0.1214,--,5,0.5
1851,1851,2912,兴业稳天盈货币A,3,0.002,0.0273,0.1106,2,42.85
1852,1852,2915,鑫元裕利债券,2,0.0047,0.0451,0.122,1,10.35
1853,1853,2917,嘉实活钱包货币E,3,0.002,0.0296,0.1088,1,55.71
1854,1854,2918,交银现金宝货币E,3,0.0021,0.0293,--,1,9.12
1855,1855,2919,东吴智慧医疗量化策略混合,4,0.0332,0.0824,-0.159,5,1.44
1856,1856,2920,中欧短债债券A,2,0.0033,0.0418,--,6,39.93
1857,1857,2923,兴业聚惠灵活配置混合C,4,0.0438,0.0826,0.1341,5,1.0
1858,1858,2927,长盛盛和纯债A,2,0.0087,0.0617,0.0778,6,15.32
1859,1859,2928,长盛盛和纯债C,2,0.0085,0.0592,0.0767,6,0.01
1860,1860,2929,博时聚盈纯债债券,2,0.0046,0.0499,0.1184,6,11.04
1861,1861,2930,博时聚润纯债债券,2,0.0024,0.0285,--,6,10.19
1862,1862,2932,圆信永丰强化收益A,2,0.011,0.1108,0.1606,3,4.65
1863,1863,2933,圆信永丰强化收益C,2,0.0106,0.1067,0.1471,3,0.24
1864,1864,2934,泰康恒泰回报混合A,4,0.0172,0.0556,0.1597,5,0.93
1865,1865,2935,泰康恒泰回报混合C,4,0.0171,0.0524,0.2129,5,1.77
1866,1866,2936,华夏沃利货币A,3,0.0022,0.0292,--,1,7.64
1867,1867,2937,华夏沃利货币B,3,0.0024,0.0317,--,1,4.8
1868,1868,2938,中银证券健康产业混合,4,0.0194,0.0793,--,5,0.95
1869,1869,2939,广发创新升级混合,4,0.1259,0.3149,--,5,15.36
1870,1870,2943,广发多因子混合,4,0.0357,0.2182,--,5,1.12
1871,1871,2945,大成盛世精选灵活配置混合,4,0.08,0.2226,--,5,7.81
1872,1872,2952,建信多因子量化股票,1,-0.0013,0.0856,-0.0602,4,0.35
1873,1873,2955,融通新趋势灵活配置混合,4,0.0956,0.2494,-0.003,5,1.2
1874,1874,2957,财通财通宝货币A,3,0.0019,0.0251,0.0938,2,1.09
1875,1875,2958,财通财通宝货币B,3,0.0021,0.0276,0.1017,2,47.87
1876,1876,2959,汇添富盈泰混合,4,0.0195,0.0779,0.148,5,11.59
1877,1877,2960,博时合利货币,3,0.0017,0.0231,0.1043,2,0.57
1878,1878,2961,中欧双利债券A,2,0.0079,0.0615,--,3,8.99
1879,1879,2962,中欧双利债券C,2,0.0076,0.0573,--,3,0.0
1880,1880,2965,中海合嘉增强收益债券A,2,0.0007,0.0022,--,3,0.35
1881,1881,2966,中海合嘉增强收益债券C,2,0.0012,0.0033,--,3,0.04
1882,1882,2967,浙商大数据智选消费混合,4,0.0583,0.3933,--,5,1.77
1883,1883,2968,新华高端制造混合,4,0.0493,0.2146,--,5,0.78
1884,1884,2969,易方达丰和债券,2,0.0183,0.0835,--,3,47.55
1885,1885,2970,博时裕昂纯债债券,2,0.004,0.0385,0.1177,6,7.92
1886,1886,2971,前海开源鼎安债券A,2,0.0074,0.0676,0.0846,3,0.1
1887,1887,2972,前海开源鼎安债券C,2,0.0065,0.067,0.0776,3,0.29
1888,1888,2980,华夏创新前沿股票,1,0.1073,0.2945,--,4,2.74
1889,1889,2983,长信国防军工量化混合,4,0.0459,0.1444,--,5,3.68
1890,1890,2986,泰康丰盈债券,2,0.0089,0.0689,--,3,3.8
1891,1891,2988,平安鼎信债券,2,0.0023,0.0426,0.134,1,0.0
1892,1892,2989,融通通乾研究精选混合,4,0.03,0.2152,--,5,6.15
1893,1893,2991,嘉实稳鑫纯债债券,2,0.0057,0.0462,0.0769,1,15.49
1894,1894,2994,招商招裕纯债A,2,0.0034,0.0394,0.1122,1,1.1
1895,1895,2995,招商招裕纯债C,2,0.0032,0.0373,0.0929,1,0.0
1896,1896,2996,长信稳健纯债债券A,2,0.0036,0.0549,--,6,3.6
1897,1897,2997,工银瑞享纯债债券,2,0.0092,0.0722,--,1,27.68
1898,1898,3000,招商丰德灵活配置混合A,4,0.0666,0.0919,--,5,1.18
1899,1899,3001,招商丰德灵活配置混合C,4,0.0665,0.0898,--,5,0.01
1900,1900,3003,华夏现金增利货币A/E,3,0.002,0.0279,0.1015,2,376.56
1901,1901,3004,招商睿祥定开混合,4,0.0031,0.019,--,5,2.14
1902,1902,3009,中融盈泽债券A,2,0.0084,0.0521,--,3,0.51
1903,1903,3010,中融盈泽债券C,2,0.0081,0.0497,--,3,0.44
1904,1904,3013,中融恒泰纯债A,2,0.0041,0.0424,--,6,4.76
1905,1905,3014,中融恒泰纯债C,2,0.0039,0.0399,--,6,0.01
1906,1906,3022,建信现金添益货币A,3,0.0023,0.0308,--,2,273.78
1907,1907,3023,博时景发纯债债券,2,0.0075,0.0516,0.0512,6,20.18
1908,1908,3025,新华红利回报混合,4,0.0326,0.2291,--,5,0.95
1909,1909,3026,安信新价值混合A,4,0.0397,0.1928,0.4038,5,0.03
1910,1910,3027,安信新价值混合C,4,0.0395,0.1909,0.3945,5,0.29
1911,1911,3028,安信新优选混合A,4,0.0327,0.1201,0.2219,5,0.0
1912,1912,3029,安信新优选混合C,4,0.0326,0.119,0.2123,5,3.4
1913,1913,3030,安信新目标混合A,4,0.0263,0.1014,0.1856,5,0.01
1914,1914,3031,安信新目标混合C,4,0.0261,0.0992,0.164,5,6.63
1915,1915,3032,平安医疗健康混合,4,0.0466,0.1898,--,5,0.66
1916,1916,3033,南方荣冠定开混合,4,0.0095,0.0632,0.06,5,1.33
1917,1917,3034,平安交易型货币A,3,0.0021,0.03,--,2,110.96
1918,1918,3037,广发集瑞债券A,2,0.0054,0.0542,--,1,5.78
1919,1919,3038,广发集瑞债券C,2,0.005,0.0502,--,1,0.0
1920,1920,3039,广发集富纯债A,2,0.0038,0.0452,--,6,14.56
1921,1921,3040,广发集富纯债C,2,0.0039,0.0433,--,6,0.78
1922,1922,3041,鑫元得利债券,2,0.0055,0.0434,0.1037,1,10.05
1923,1923,3042,交银活期通货币A,3,0.002,0.0262,0.1017,2,176.52
1924,1924,3043,交银活期通货币E,3,0.0022,0.0287,0.1096,2,157.1
1925,1925,3044,东方红战略精选混合A,4,0.0137,0.0935,--,5,4.69
1926,1926,3045,东方红战略精选混合C,4,0.0133,0.0891,--,5,0.44
1927,1927,3053,嘉实文体娱乐股票A,1,0.0903,0.2099,--,4,2.22
1928,1928,3054,嘉实文体娱乐股票C,1,0.0905,0.204,--,4,0.33
1929,1929,3056,嘉实稳泽纯债债券,2,0.0037,0.0501,--,1,8.22
1930,1930,3059,长信先利半年定期开放混合,4,0.0099,0.0761,--,5,0.89
1931,1931,3062,银华通利混合A,4,0.0148,0.0507,0.1116,5,3.49
1932,1932,3063,银华通利混合C,4,0.0146,0.0477,0.0907,5,0.15
1933,1933,3064,南方荣欢混合,4,0.0359,0.0902,0.1229,1,3.07
1934,1934,3069,光大保德信量化优选股票,1,0.0251,0.136,--,4,5.47
1935,1935,3073,泰达宏利汇利债券A,2,0.0039,0.0484,--,1,5.08
1936,1936,3074,泰达宏利汇利债券C,2,0.0037,0.0471,--,1,0.0
1937,1937,3075,中融货币E,3,0.0021,0.0266,0.102,1,6.76
1938,1938,3078,泰康安惠纯债债券A,2,0.006,0.0559,--,6,16.02
1939,1939,3095,中欧医疗健康混合A,4,0.0915,0.2561,--,5,11.93
1940,1940,3096,中欧医疗健康混合C,4,0.0915,0.2593,--,5,5.76
1941,1941,3099,长盛盛景纯债A,2,0.0092,0.058,0.0882,6,15.31
1942,1942,3100,长盛盛景纯债C,2,0.0091,0.0732,0.1016,6,0.07
1943,1943,3102,长盛盛裕纯债A,2,0.0094,0.0592,0.0903,6,15.29
1944,1944,3103,长盛盛裕纯债C,2,0.0092,0.0578,0.0878,6,0.0
1945,1945,3104,泰达宏利定宏混合,4,0.0018,0.1285,--,5,0.52
1946,1946,3105,光大永鑫混合A,4,0.004,0.0462,2.5507,5,0.38
1947,1947,3106,光大永鑫混合C,4,0.0037,0.0465,2.5476,5,1.42
1948,1948,3107,光大保德信安祺债券A,2,0.0102,0.045,--,1,2.1
1949,1949,3108,光大保德信安祺债券C,2,0.0099,0.0418,--,1,0.0
1950,1950,3109,光大安和债券A,2,0.0142,0.0701,--,3,8.13
1951,1951,3110,光大安和债券C,2,0.0139,0.0671,--,3,1.64
1952,1952,3115,光大保德信诚鑫混合A,4,0.0432,0.0789,--,5,0.79
1953,1953,3116,光大保德信诚鑫混合C,4,0.0426,0.0787,--,5,2.46
1954,1954,3117,光大吉鑫混合A,4,0.064,0.0911,0.1665,5,1.63
1955,1955,3118,光大吉鑫混合C,4,0.0641,0.0842,0.1461,5,0.95
1956,1956,3119,博时鑫源混合A,4,-0.0007,0.2857,--,5,0.41
1957,1957,3120,博时鑫源混合C,4,-0.0014,0.2833,--,5,0.27
1958,1958,3121,中信保诚稳利债券A,2,0.0088,0.0599,0.097,6,15.71
1959,1959,3123,天治鑫利纯债债券A,2,0.0149,0.0228,--,6,0.07
1960,1960,3124,天治鑫利纯债债券C,2,0.0146,0.0183,--,6,0.0
1961,1961,3125,中科沃土沃鑫成长混合,4,0.0398,0.0306,--,5,0.92
1962,1962,3130,中信保诚稳利债券C,2,0.0087,0.0595,0.1038,6,0.0
1963,1963,3131,国寿安保强国智造混合,4,0.0441,0.1313,--,5,0.68
1964,1964,3132,德邦新回报灵活配置混合,4,0.0743,0.2052,--,5,1.66
1965,1965,3133,易方达裕鑫债券A,2,0.0199,0.171,--,1,0.35
1966,1966,3134,易方达裕鑫债券C,2,0.0197,0.1752,--,1,0.64
1967,1967,3135,金元顺安沣楹债券,2,0.0106,0.0772,--,3,16.7
1968,1968,3142,鹏华弘达混合A,4,0.0407,0.0607,1.3761,5,2.92
1969,1969,3143,鹏华弘达混合C,4,0.0404,0.0599,0.1192,5,1.65
1970,1970,3144,华宝新机遇混合(LOF)C,4,0.0289,0.1187,0.1773,1,2.53
1971,1971,3145,中融竞争优势,1,0.0468,0.052,--,4,0.89
1972,1972,3146,融通通优债券,2,0.0031,0.0429,0.1096,6,20.34
1973,1973,3147,大成动态量化混合,4,0.071,0.1463,--,5,0.43
1974,1974,3150,中欧睿诚定期开放混合A,4,0.0081,0.0204,--,1,2.57
1975,1975,3151,中欧睿诚定期开放混合C,4,0.0078,0.0163,--,1,0.15
1976,1976,3152,华富天鑫灵活配置混合A,4,0.0475,0.0142,--,5,0.61
1977,1977,3153,华富天鑫灵活配置混合C,4,0.0468,0.0062,--,5,0.2
1978,1978,3154,华宝新活力混合,4,0.0325,0.0928,--,5,3.28
1979,1979,3155,中加丰尚纯债债券,2,0.0043,0.0472,0.1281,1,34.68
1980,1980,3161,南方安泰混合,4,0.0333,0.1001,--,5,4.43
1981,1981,3162,博时富宁纯债债券,2,0.0045,0.046,0.1192,6,32.21
1982,1982,3163,金鹰添益纯债,2,0.0069,0.057,0.143,6,26.8
1983,1983,3164,建信现金添利货币B,3,0.0023,0.0311,0.1124,1,627.43
1984,1984,3165,鹏华弘嘉混合A类,4,0.0543,0.1833,0.1381,5,4.71
1985,1985,3166,鹏华弘嘉混合C类,4,0.0541,0.1811,0.1309,5,0.3
1986,1986,3167,前海开源鼎瑞债券A,2,0.0136,0.0405,0.0991,3,19.94
1987,1987,3168,前海开源鼎瑞债券C,2,0.0133,0.0363,0.0862,3,0.0
1988,1988,3169,长盛盛辉混合A,4,0.0497,0.1008,0.0828,5,1.12
1989,1989,3170,长盛盛辉混合C,4,0.0496,0.0994,0.0932,5,0.2
1990,1990,3171,信达澳银慧理财货币,3,0.002,0.0176,--,2,0.19
1991,1991,3173,民生加银鑫安纯债C,2,0.01,0.049,--,1,0.0
1992,1992,3174,前海联合添惠纯债A,2,0.0071,0.0558,--,6,31.05
1993,1993,3175,华泰柏瑞多策略混合,4,-0.0549,0.0845,--,5,0.61
1994,1994,3176,德邦景颐债券A,2,0.002,0.0214,--,3,1.83
1995,1995,3177,德邦景颐债券C,2,0.0063,0.0247,--,3,0.0
1996,1996,3180,前海联合添利债券A,2,0.0074,0.0312,--,3,0.02
1997,1997,3181,前海联合添利债券C,2,0.0071,0.0726,--,3,0.14
1998,1998,3182,华富弘鑫混合A,4,0.0502,0.0568,--,5,2.03
1999,1999,3183,华富弘鑫混合C,4,0.0503,0.054,--,5,1.02
2000,2000,3185,建信货币B,3,0.0028,0.0311,--,2,7.09
2001,2001,3186,鹏华兴安定期开放混合,4,-0.0076,0.0397,--,5,2.53
2002,2002,3187,嘉实安益混合,4,0.0052,0.0525,--,1,3.31
2003,2003,3190,创金合信消费主题股票A,1,-0.0019,0.4735,--,4,0.16
2004,2004,3191,创金合信消费主题股票C,1,-0.0033,0.4647,--,4,0.72
2005,2005,3192,创金合信尊丰纯债,2,0.0057,0.0478,--,6,8.31
2006,2006,3193,创金合信尊智纯债,2,0.0045,0.0617,--,1,3.19
2007,2007,3195,光大保德信永利纯债A,2,0.0037,0.041,--,1,9.93
2008,2008,3196,光大保德信永利纯债C,2,0.0033,0.0372,--,1,0.0
2009,2009,3197,光大保德信安诚债券A,2,0.0105,0.0569,--,3,4.23
2010,2010,3198,光大保德信安诚债券C,2,0.0102,0.0646,--,3,2.94
2011,2011,3204,财通收益增强债券C,2,0.0024,0.19,--,1,0.09
2012,2012,3205,财通多策略稳健增长债券C,2,0.0117,0.0347,--,1,0.0
2013,2013,3206,博时合鑫货币,3,0.0023,0.0279,--,2,170.69
2014,2014,3207,博时富发纯债,2,0.0067,0.0602,--,6,3.13
2015,2015,3208,东兴量化多策略混合,4,-0.0073,-0.1471,--,5,0.11
2016,2016,3209,鹏华丰达债券,2,0.0067,0.0552,--,6,15.4
2017,2017,3210,博时智臻纯债债券,2,0.0055,0.049,--,6,10.38
2018,2018,3214,易方达富惠纯债债券,2,0.0101,0.0739,--,1,44.11
2019,2019,3218,前海开源祥和债券A,2,0.0118,0.1524,--,3,2.78
2020,2020,3219,前海开源祥和债券C,2,0.0114,0.1477,--,3,0.25
2021,2021,3220,浙商惠利纯债债券,2,0.0058,0.0392,--,6,2.22
2022,2022,3221,新华丰利债券A,2,0.0049,0.0496,--,3,0.18
2023,2023,3222,新华丰利债券C,2,0.0047,0.0459,--,3,0.22
2024,2024,3223,广发景丰纯债,2,0.0042,0.0391,--,1,41.05
2025,2025,3224,鹏华兴润定期开放混合A,4,0.0102,0.0543,--,5,0.77
2026,2026,3225,鹏华兴润定期开放混合C,4,0.0101,0.0507,--,5,0.74
2027,2027,3226,信诚稳健债券A,2,0.0046,0.049,--,6,10.44
2028,2028,3227,信诚稳健债券C,2,0.0046,0.0481,--,6,0.0
2029,2029,3228,浦银安盛日日鑫货币A,3,0.002,0.0258,--,2,0.66
2030,2030,3229,浦银安盛日日鑫货币B,3,0.0022,0.0283,--,2,291.71
2031,2031,3230,创金合信医疗保健股票A,1,0.0941,0.2903,--,4,0.05
2032,2032,3231,创金合信医疗保健股票C,1,0.0941,0.2885,--,4,0.06
2033,2033,3232,创金合信金融地产A,1,-0.0241,-0.0604,--,4,0.06
2034,2034,3233,创金合信金融地产C,1,-0.0238,-0.0644,--,4,0.04
2035,2035,3234,信诚至利混合A,4,0.0633,0.1153,--,5,0.0
2036,2036,3235,信诚至利混合C,4,0.0563,0.1235,--,5,0.0
2037,2037,3236,信诚惠盈债券A,2,0.0066,0.0354,--,3,2.62
2038,2038,3237,信诚惠盈债券C,2,0.0064,0.0343,--,3,0.25
2039,2039,3238,新华外延增长主题灵活配置混合,4,0.0712,0.3515,--,5,0.71
2040,2040,3241,创金合信量化发现混合A,4,0.013,0.0839,--,5,2.38
2041,2041,3242,创金合信量化发现混合C,4,0.0122,0.0753,--,5,1.07
2042,2042,3246,华泰柏瑞天添宝货币A,3,0.0021,0.0286,--,2,13.47
2043,2043,3252,大成添益交易型货币A,3,0.0019,0.0258,--,2,0.07
2044,2044,3253,大成添益交易型货币B,3,0.002,0.0282,--,2,0.0
2045,2045,3254,前海开源鼎裕债券A,2,-0.0009,0.8038,--,3,0.65
2046,2046,3255,前海开源鼎裕债券C,2,-0.0012,0.7843,--,3,0.24
2047,2047,3258,博时富祥纯债债券,2,0.0106,0.0604,--,6,0.52
2048,2048,3259,博时聚利纯债债券,2,0.008,0.0491,--,6,100.59
2049,2049,3260,博时利发纯债,2,0.0074,0.0504,--,6,41.53
2050,2050,3264,新华活期添利货币B,3,0.0022,0.0307,--,2,15.56
2051,2051,3265,招商招坤纯债A,2,0.0047,0.0445,--,6,6.35
2052,2052,3266,招商招坤纯债C,2,0.0043,0.0401,--,6,0.02
2053,2053,3267,新华壹诺宝货币B,3,0.002,0.0272,--,2,35.83
2054,2054,3275,国联安添利增长债A,2,0.0093,0.0402,--,1,0.2
2055,2055,3276,国联安添利增长债C,2,0.0089,0.0355,--,1,0.02
2056,2056,3277,信诚稳瑞债券A,2,0.0042,0.0444,--,6,20.93
2057,2057,3278,信诚稳瑞债券C,2,0.0042,0.0468,--,6,0.0
2058,2058,3279,融通沪港深智慧生活灵活配置混合,4,0.0543,0.0758,--,5,2.61
2059,2059,3281,广发活期宝货币B,3,0.0022,0.0305,--,2,474.8
2060,2060,3282,信诚至裕灵活配置混合A,4,0.0052,0.062,--,5,1.62
2061,2061,3283,信诚至裕灵活配置混合C,4,0.005,0.0649,--,5,2.69
2062,2062,3284,中邮医药健康混合,4,0.0648,0.138,--,5,0.44
2063,2063,3285,国寿安保安康纯债债券,2,0.0068,0.0595,--,1,206.34
2064,2064,3286,平安惠享纯债,2,0.0042,0.0479,--,1,3.38
2065,2065,3287,中信保诚稳益A,2,0.0078,0.056,--,6,15.74
2066,2066,3288,中信保诚稳益C,2,0.0076,0.0571,--,6,0.0
2067,2067,3289,创金合信尊泰纯债债券,2,-0.0043,-0.0707,--,6,0.0
2068,2068,3290,长城久稳债券,2,0.0048,0.0382,--,1,29.88
2069,2069,3291,信达澳银健康中国混合,4,0.0613,0.2069,--,5,1.64
2070,2070,3292,嘉实优势成长混合,4,0.0183,-0.0857,--,5,0.57
2071,2071,3293,易方达科瑞混合,4,0.0295,0.2505,--,5,8.44
2072,2072,3295,南方安裕混合A,4,0.0354,0.113,--,5,3.64
2073,2073,3297,招商双债增强债券(LOF)E,2,0.0088,--,--,1,0.93
2074,2074,3298,嘉实物流产业股票A,1,0.0415,0.3207,--,4,0.75
2075,2075,3299,嘉实物流产业股票C,1,0.0417,0.319,--,4,0.18
2076,2076,3300,华夏圆和混合,4,0.0087,0.0176,--,1,5.81
2077,2077,3301,华夏鼎融债券A,2,0.0096,0.0569,--,1,2.13
2078,2078,3302,华夏鼎融债券C,2,0.0093,0.0526,--,1,0.0
2079,2079,3304,前海开源沪港深核心资源混合A,4,0.0388,0.4552,--,5,0.19
2080,2080,3305,前海开源沪港深核心资源混合C,4,0.0389,0.4529,--,5,0.39
2081,2081,3308,中信建投睿利A,4,0.009,0.078,--,5,0.21
2082,2082,3312,大摩睿成中小盘弹性股票,1,0.0055,-0.0006,--,4,0.6
2083,2083,3314,浙商惠南纯债债券,2,0.0044,0.0445,--,6,21.36
2084,2084,3315,景顺长城政策性金融债,2,0.0,0.0304,--,6,0.07
2085,2085,3316,中银证券现金管家货币A,3,0.0019,0.0257,--,2,17.61
2086,2086,3317,中银证券现金管家货币B,3,0.0021,0.0281,--,2,48.8
2087,2087,3319,建信瑞丰添利混合A,4,0.0023,0.037,--,5,0.13
2088,2088,3320,建信瑞丰添利混合C,4,0.0023,0.0354,--,5,0.04
2089,2089,3327,万家鑫璟纯债A,2,0.0128,0.0809,--,1,2.15
2090,2090,3328,万家鑫璟纯债C,2,0.0127,0.0789,--,1,0.01
2091,2091,3329,万家鑫安纯债债券A,2,0.0069,0.0584,--,1,157.14
2092,2092,3330,万家鑫安纯债债券C,2,0.0068,0.0566,--,1,0.0
2093,2093,3331,博时乐臻定开混合,4,0.0113,0.1773,--,1,0.89
2094,2094,3332,南方荣发混合,4,0.0036,0.0611,--,1,5.63
2095,2095,3333,泰信智选成长混合,4,0.0228,-0.0602,--,5,0.52
2096,2096,3334,中融融信双盈A,2,0.0012,0.0238,--,3,0.3
2097,2097,3335,中融融信双盈C,2,0.0009,0.0203,--,3,0.49
2098,2098,3336,长江收益增强债券,2,0.0106,0.0623,--,3,2.15
2099,2099,3339,华安睿享定开混合A,4,0.0017,0.1173,--,5,1.04
2100,2100,3340,华安睿享定开混合C,4,0.0011,0.1156,--,5,0.15
2101,2101,3342,工银国债纯债债券A,2,0.0038,0.0317,--,6,0.17
2102,2102,3343,鹏华弘惠灵活配置混合A,4,0.0439,0.1289,--,5,1.2
2103,2103,3344,鹏华弘惠灵活配置混合C,4,0.0439,0.1373,--,5,2.32
2104,2104,3345,安信新成长混合A,4,0.0239,0.0875,--,5,5.2
2105,2105,3346,安信新成长混合C,4,0.0237,0.0853,--,5,0.52
2106,2106,3349,长信稳益纯债,2,0.0054,0.0824,--,6,82.56
2107,2107,3351,招商稳荣定开混合A,4,-0.0028,0.0466,--,1,1.73
2108,2108,3352,招商稳荣定开混合C,4,-0.0032,0.0413,--,1,0.01
2109,2109,3357,嘉实稳祥纯债债券C,2,0.0059,0.0635,--,6,1.59
2110,2110,3360,前海开源瑞和债券A,2,0.0142,0.0486,--,3,11.6
2111,2111,3361,前海开源瑞和债券C,2,0.0138,0.0444,--,3,0.01
2112,2112,3362,国联安睿利定开混合,4,0.0042,0.0644,--,5,0.67
2113,2113,3363,长江乐享货币A,3,0.002,0.0254,--,2,0.03
2114,2114,3364,长江乐享货币B,3,0.0022,0.0279,--,2,4.53
2115,2115,3365,长江乐享货币C,3,0.0017,0.0229,--,1,67.44
2116,2116,3367,鹏华兴合定期开放混合A,4,0.0187,0.044,--,5,0.96
2117,2117,3368,鹏华兴合定期开放混合C,4,0.0184,0.0404,--,5,0.47
2118,2118,3371,招商招轩纯债A,2,0.0038,0.0476,--,6,5.02
2119,2119,3372,招商招轩纯债C,2,0.0036,0.0455,--,6,0.0
2120,2120,3373,大成景禄灵活配置混合A,4,0.0204,-0.0811,--,5,0.0
2121,2121,3374,大成景禄灵活配置混合C,4,0.0203,-0.0819,--,5,0.0
2122,2122,3378,泰康策略优选混合,4,0.0331,0.2126,--,5,7.65
2123,2123,3379,信诚至选混合A,4,0.0284,0.089,--,5,6.09
2124,2124,3380,信诚至选混合C,4,0.0285,0.0898,--,5,0.11
2125,2125,3382,民生加银鑫享债券A,2,0.0051,0.0666,--,6,64.89
2126,2126,3383,民生加银鑫享债券C,2,0.0047,0.0633,--,6,77.48
2127,2127,3384,金鹰添盈纯债债券,2,0.0052,0.057,--,6,10.24
2128,2128,3388,招商招益宝货币A,3,0.0012,0.0187,--,1,0.07
2129,2129,3389,招商招益宝货币B,3,0.0013,0.0203,--,1,0.27
2130,2130,3391,建信天添益货币A,3,0.0022,0.029,--,2,4.98
2131,2131,3392,建信天添益货币B,3,0.002,0.0265,--,1,1.64
2132,2132,3393,建信天添益货币C,3,0.0022,0.029,--,2,47.63
2133,2133,3395,安信尊享纯债,2,0.005,0.0473,--,6,35.44
