,Unnamed: 0,FundCode,名称,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
939,939,1522,博时新策略灵活配置混合A,4,0.0613,0.1201,0.2007,中高风险,1.58亿元
940,940,1523,博时新策略灵活配置混合C,4,0.0612,0.1711,0.1711,中高风险,0.36亿元
941,941,1524,华泰柏瑞精选回报混合,4,0.0185,0.0906,0.1027,中高风险,5.49亿元
942,942,1526,鑫元安鑫宝货币A,3,0.0022,0.0306,0.0887,无,51.22亿元
943,943,1527,鑫元安鑫宝货币B,3,0.002,0.0282,0.1044,低风险,5.46亿元
944,944,1528,诺安先进制造股票,1,0.0378,0.0962,0.3464,高风险,5.55亿元
945,945,1529,天弘云商宝,3,0.0021,0.0262,0.105,无,975.44亿元
946,946,1530,万家瑞富灵活配置混合,4,0.0015,0.0802,--,无,3.11亿元
947,947,1531,招商安益灵活配置混合,4,0.0609,0.0638,0.0973,中高风险,0.88亿元
948,948,1532,华安文体健康混合,4,0.0167,0.263,--,中高风险,0.92亿元
949,949,1534,华宝万物互联混合,4,0.0948,0.118,0.0255,中高风险,2.54亿元
950,950,1535,景顺长城改革机遇灵活配置混合,4,0.0021,0.0343,-0.0233,中高风险,0.42亿元
951,951,1536,南方君选,4,0.0546,0.1065,0.1891,中高风险,2.36亿元
952,952,1537,中加改革红利混合,4,0.0208,0.1163,-0.094,中高风险,0.46亿元
953,953,1538,上投摩根科技前沿灵活配置混合,4,0.0667,0.3738,0.3309,中高风险,0.68亿元
954,954,1540,浙商汇金转型驱动,4,0.0704,0.0411,-0.1597,中高风险,2.20亿元
955,955,1541,汇添富民营新动力股票,1,0.0816,0.1319,-0.0615,高风险,3.78亿元
956,956,1542,国泰互联网+股票,1,0.0563,0.1489,0.3983,高风险,26.89亿元
957,957,1547,兴业聚惠灵活配置混合A,4,0.0437,0.0833,0.1358,中高风险,2.11亿元
958,958,1558,天弘医疗健康混合A,4,0.1063,0.2458,0.2677,中高风险,0.40亿元
959,959,1559,天弘医疗健康混合C,4,0.1058,0.2407,0.2554,中高风险,0.75亿元
960,960,1562,易方达瑞和灵活配置混合,4,0.1133,0.3013,--,中高风险,2.13亿元
961,961,1563,华富健康文娱灵活配置混合,4,0.0504,0.1795,0.0786,中高风险,0.40亿元
962,962,1564,东方红京东大数据混合,4,0.0202,0.0355,0.165,中高风险,19.73亿元
963,963,1566,南方利达A,4,0.0209,0.12,0.1794,中高风险,3.04亿元
964,964,1567,南方利达C,4,0.02,0.119,0.1795,无,1.50亿元
965,965,1569,泰信国策驱动灵活配置混合,4,0.0096,-0.0063,-0.2562,中高风险,0.95亿元
966,966,1570,南方利安A,4,0.0272,0.076,0.1001,中高风险,4.29亿元
967,967,1571,嘉合磐石A,4,0.0092,0.0645,0.1662,中高风险,2.04亿元
968,968,1572,嘉合磐石C,4,0.0084,0.0549,0.1696,中高风险,5.66亿元
969,969,1573,南方互联网+灵活配置混合,4,0.0621,0.1071,--,中高风险,0.94亿元
970,970,1574,中海混改红利混合,4,0.0705,0.2247,0.2025,中高风险,0.46亿元
971,971,1575,兴银稳健债券,2,0.0045,0.0414,0.0737,中低风险,11.94亿元
972,972,1576,国泰智能装备股票,1,0.0674,0.1195,--,高风险,7.03亿元
973,973,1577,嘉实低价策略股票,1,0.0434,0.1732,0.1893,高风险,1.83亿元
974,974,1578,博时裕瑞纯债债券,2,0.0031,0.0913,0.1587,中低风险,3.64亿元
975,975,1579,国泰大农业股票,1,0.107,0.5279,--,高风险,1.14亿元
976,976,1580,南方利安C,4,0.0272,0.076,0.1001,无,0.71亿元
977,977,1581,华安沪港深通精选灵活配置混合,4,0.0393,0.1329,--,中高风险,4.08亿元
978,978,1583,安信新常态股票,1,-0.0174,0.1293,0.3076,高风险,9.15亿元
979,979,1584,国投瑞银新活力定开混合A,4,0.0098,0.0498,0.1274,中高风险,0.00亿元
980,980,1585,国投瑞银新活力定开混合C,4,0.0096,0.0486,0.1199,中高风险,2.38亿元
981,981,1596,信诚新泽A,4,0.0132,0.0494,--,中高风险,0.00亿元
982,982,1601,鑫元鑫新收益灵活配置混合A,4,0.0128,0.0749,0.0111,无,1.00亿元
983,983,1602,鑫元鑫新收益灵活配置混合C,4,0.0128,0.0672,-0.004,无,0.00亿元
984,984,1603,易方达安盈回报混合,4,0.0413,0.1996,--,中高风险,0.84亿元
985,985,1604,浙商汇金转型升级灵活配置混合,4,0.0642,0.1166,0.0245,中高风险,1.12亿元
986,986,1605,国富沪港深成长精选股票,1,0.0878,0.2329,0.2962,高风险,1.99亿元
987,987,1606,农银工业4.0混合,4,0.0447,0.121,0.1391,中高风险,1.68亿元
988,988,1607,英大策略优选A,4,0.0624,0.2403,0.293,中高风险,1.11亿元
989,989,1608,英大策略优选C,4,0.0654,0.245,0.2645,中高风险,0.00亿元
990,990,1609,平安鑫享混合A,4,0.0113,0.0543,0.1094,中高风险,0.49亿元
991,991,1610,平安鑫享混合C,4,0.0113,0.0513,0.1082,中高风险,2.70亿元
992,992,1613,长城久祥混合,4,0.0506,0.0541,0.0847,中高风险,0.91亿元
993,993,1614,东方区域发展混合,4,-0.0471,0.1691,--,中高风险,0.24亿元
994,994,1615,中欧睿尚定期开放混合,4,0.0126,0.0573,0.0724,中高风险,0.84亿元
995,995,1616,嘉实环保低碳股票,1,0.0402,0.3421,0.1432,高风险,34.81亿元
996,996,1620,嘉实新机遇混合发起式,4,0.0029,-0.0722,0.0313,无,1.36亿元
997,997,1621,国金金腾通货币C,3,0.0016,0.0233,0.0874,无,55.04亿元
998,998,1623,兴业国企改革混合,4,0.0226,0.1755,0.3104,中高风险,3.31亿元
999,999,1624,兴业添天盈货币A,3,0.0019,0.0261,0.1024,低风险,0.70亿元
1000,1000,1625,兴业添天盈货币B,3,0.0022,0.0286,0.1103,低风险,6.40亿元
1001,1001,1626,国泰央企改革股票,1,0.0591,0.1732,0.2606,高风险,1.84亿元
1002,1002,1628,招商体育文化休闲股票,1,0.0743,0.2706,0.0871,高风险,0.46亿元
1003,1003,1633,万家瑞祥混合A,4,0.014,0.0969,--,无,4.14亿元
1004,1004,1634,万家瑞祥混合C,4,0.0138,0.0946,--,无,0.30亿元
1005,1005,1635,万家瑞益灵活配置混合A,4,0.0144,0.1464,0.2487,中高风险,0.01亿元
1006,1006,1636,万家瑞益灵活配置混合C,4,0.0141,0.1404,0.2246,中高风险,4.20亿元
1007,1007,1637,嘉实腾讯自选股大数据策略股票,1,0.0345,0.1732,-0.0358,高风险,2.68亿元
1008,1008,1638,前海开源优势蓝筹股票C,1,0.0507,0.2686,0.3337,高风险,0.78亿元
1009,1009,1641,富国绝对收益多策略混合,4,0.045,0.1065,0.1758,中低风险,2.27亿元
1010,1010,1643,汇丰晋信智造先锋股票A,1,0.1117,0.2434,0.0372,高风险,0.61亿元
1011,1011,1644,汇丰晋信智造先锋股票C,1,0.1112,0.2374,0.023,高风险,0.13亿元
1012,1012,1645,国泰大健康股票,1,0.0993,0.2102,0.3261,高风险,3.63亿元
1013,1013,1648,工银新价值灵活配置混合,4,-0.0078,0.0217,--,中高风险,0.48亿元
1014,1014,1650,工银丰收回报灵活配置混合A,4,0.006,0.0823,0.1564,无,0.52亿元
1015,1015,1651,工银新蓝筹股票,1,0.022,0.1865,0.3132,高风险,2.63亿元
1016,1016,1654,国联安添鑫灵活配置混合C,4,0.1051,0.1656,0.0505,中高风险,1.28亿元
1017,1017,1656,农银中国优势灵活配置混合,4,0.0571,0.0597,--,中高风险,0.38亿元
1018,1018,1657,长安鑫富领先混合,4,0.0188,0.0957,--,中高风险,0.22亿元
1019,1019,1659,富安达新动力混合,4,0.0067,0.2129,--,中高风险,0.91亿元
1020,1020,1660,富安达行业轮动混合,4,0.0049,0.156,--,中高风险,0.77亿元
1021,1021,1661,博时信用债纯债债券C,2,0.0135,0.0642,0.1123,中低风险,5.72亿元
1022,1022,1662,创金合信沪港深精选混合,4,-0.0203,0.081,0.0454,中高风险,3.10亿元
1023,1023,1663,中银互联网+股票,1,0.0247,0.1427,0.0636,高风险,0.80亿元
1024,1024,1664,平安鑫安混合A,4,0.0033,0.019,0.0644,中高风险,0.11亿元
1025,1025,1665,平安鑫安混合C,4,0.0029,0.0148,0.051,中高风险,0.03亿元
1026,1026,1666,鹏华添利宝货币,3,0.0022,0.0312,0.1177,低风险,1286.09亿元
1027,1027,1667,南方转型混合,4,0.0595,0.2008,-0.127,中高风险,3.25亿元
1028,1028,1669,诺安聚鑫宝货币C,3,0.0023,0.029,0.1022,无,0.00亿元
1029,1029,1672,国寿安保智慧生活股票,1,0.0667,0.0591,0.0582,高风险,3.21亿元
1030,1030,1675,江信同福A,4,0.0112,0.2033,0.0045,中高风险,0.36亿元
1031,1031,1676,江信同福C,4,0.0109,0.1986,-0.0142,中高风险,0.03亿元
1032,1032,1677,中银战略新兴产业股票,1,0.0871,0.2703,0.3416,高风险,2.68亿元
1033,1033,1678,英大国企改革主题股票,1,-0.0154,--,--,高风险,0.12亿元
1034,1034,1679,前海开源中国稀缺资产混合A,4,0.05,0.5403,0.2389,中高风险,5.52亿元
1035,1035,1681,新华积极价值灵活配置混合,4,0.009,0.2525,0.1381,中高风险,0.76亿元
1036,1036,1682,新华鑫回报混合,4,0.0444,0.1981,0.0308,中高风险,0.87亿元
1037,1037,1683,华夏新经济混合,4,0.0,-0.139,-0.0412,无,0.03亿元
1038,1038,1685,汇添富沪港深新价值股票,1,-0.0526,-0.044,0.0215,高风险,3.40亿元
1039,1039,1686,安信新动力混合A,4,0.0333,0.1152,0.1831,中高风险,0.27亿元
1040,1040,1687,安信新动力混合C,4,0.0329,0.1107,0.1679,中高风险,2.38亿元
1041,1041,1688,嘉实新起点混合A,4,-0.0028,0.0084,0.1067,无,0.00亿元
1042,1042,1692,南方国策动力,1,0.1266,0.2831,0.0921,高风险,1.47亿元
1043,1043,1694,华安沪港深外延增长混合,4,0.0901,0.3694,0.5168,中高风险,4.92亿元
1044,1044,1695,泓德泓业混合,4,0.0293,0.2686,0.2013,中高风险,9.67亿元
1045,1045,1696,南方智造股票,1,0.0447,0.1369,--,高风险,1.00亿元
1046,1046,1697,大成恒丰宝货币A,3,0.0016,0.023,0.101,低风险,0.04亿元
1047,1047,1698,大成恒丰宝货币B,3,0.0018,0.0255,0.109,低风险,0.06亿元
1048,1048,1699,大成恒丰宝货币E,3,0.0016,0.023,0.101,无,0.79亿元
1049,1049,1701,中融产业升级混合,4,0.0678,0.1541,-0.0083,中高风险,0.35亿元
1050,1050,1702,东方创新科技混合,4,0.113,0.1678,-0.0974,中高风险,0.55亿元
1051,1051,1703,银华沪港深增长股票,1,0.0116,0.1471,0.5769,高风险,2.05亿元
1052,1052,1704,国投瑞银进宝灵活配置混合,4,0.1143,0.3149,0.1687,中高风险,2.12亿元
1053,1053,1705,泓德战略转型股票,1,0.057,0.2411,0.1187,高风险,5.55亿元
1054,1054,1706,诺安积极回报混合,4,-0.0008,0.236,--,中高风险,0.09亿元
1055,1055,1707,诺安高端制造股票,1,-0.0176,0.1906,--,高风险,6.24亿元
1056,1056,1708,东兴改革精选混合,4,0.0076,0.0278,0.0884,中高风险,0.23亿元
1057,1057,1709,华富物联世界灵活配置混合,4,0.0171,0.0402,-0.0552,中高风险,0.15亿元
1058,1058,1710,安信新趋势混合A,4,0.0141,0.0851,--,中高风险,5.73亿元
1059,1059,1711,安信新趋势混合C,4,0.0141,0.0832,--,中高风险,0.12亿元
1060,1060,1712,东方红优势精选混合,4,0.0292,0.1101,0.4096,中高风险,18.13亿元
1061,1061,1714,工银文体产业股票,1,0.0793,0.3161,0.5241,高风险,14.34亿元
1062,1062,1715,工银新焦点混合A,4,0.0542,0.083,--,中高风险,0.23亿元
1063,1063,1716,工银新趋势灵活配置混合A,4,0.009,0.1437,0.2291,无,0.07亿元
1064,1064,1717,工银前沿医疗股票,1,0.1104,0.2787,0.4792,高风险,7.43亿元
1065,1065,1718,工银物流产业股票,1,0.05,0.2466,0.3633,高风险,0.48亿元
1066,1066,1719,工银国家战略股票,1,0.0601,0.344,0.0908,高风险,0.62亿元
1067,1067,1720,工银新增利混合,4,0.0054,0.0912,--,中高风险,0.56亿元
1068,1068,1721,工银新增益混合,4,0.0037,0.0444,--,中高风险,2.18亿元
1069,1069,1722,工银银和利混合,4,0.0062,0.0495,--,中高风险,1.15亿元
1070,1070,1723,华商新动力灵活配置混合,4,0.0173,0.0558,-0.4148,中高风险,0.33亿元
1071,1071,1724,申万菱信多策略灵活配置混合C,4,-0.0229,-0.0161,0.0078,中高风险,0.39亿元
1072,1072,1725,汇添富高端制造股票,1,0.0223,0.1419,--,高风险,29.59亿元
1073,1073,1726,汇添富新兴消费股票,1,0.049,0.146,0.0544,高风险,5.64亿元
1074,1074,1727,申万菱信安鑫回报混合C,4,0.0304,0.0667,0.0919,中高风险,3.68亿元
1075,1075,1728,银华战略新兴定开混合,4,-0.0047,0.2406,0.3483,中高风险,1.91亿元
1076,1076,1729,银华逆向投资定开混合,4,-0.0091,-0.0298,0.1045,中高风险,0.55亿元
1077,1077,1730,兴银大健康,4,0.0562,-0.0739,-0.2247,中高风险,0.79亿元
1078,1078,1731,广发百发大数据价值混合A,4,-0.0272,-0.0127,--,中高风险,0.52亿元
1079,1079,1732,广发百发大数据价值混合E,4,-0.028,-0.0125,--,中高风险,0.04亿元
1080,1080,1733,泰达宏利量化股票,1,-0.0075,0.0473,--,高风险,0.28亿元
1081,1081,1734,广发百发大数据成长混合A,4,0.0569,0.1507,-0.0176,中高风险,1.23亿元
1082,1082,1735,广发百发大数据成长混合E,4,0.0568,0.1517,-0.0166,中高风险,0.17亿元
1083,1083,1736,圆信永丰优加生活,1,0.0394,0.1265,0.2417,高风险,8.68亿元
1084,1084,1738,大摩新趋势混合,4,0.039,0.0822,--,中高风险,2.05亿元
1085,1085,1739,中融融安混合二号,4,0.024,0.024,-0.0049,中高风险,1.29亿元
1086,1086,1740,光大中国制造2025混合,4,0.0079,-0.0782,0.0908,中高风险,9.66亿元
1087,1087,1741,广发百发大数据精选混合A,4,-0.0263,0.0429,-0.06,中高风险,0.15亿元
1088,1088,1742,广发百发大数据精选混合E,4,-0.0274,0.0418,-0.061,中高风险,0.37亿元
1089,1089,1743,诺安优选回报混合,4,0.0,0.2193,--,中高风险,0.08亿元
1090,1090,1744,诺安进取回报混合,4,0.0708,0.079,--,中高风险,1.91亿元
1091,1091,1745,易方达瑞富灵活配置混合I,4,0.0083,0.1405,--,无,2.80亿元
1092,1092,1746,易方达瑞富灵活配置混合E,4,0.0083,0.1369,--,无,0.00亿元
1093,1093,1747,易方达瑞祺灵活配置混合I,4,0.0073,0.1079,--,无,2.82亿元
1094,1094,1748,易方达瑞祺灵活配置混合E,4,0.0074,0.106,--,无,0.00亿元
1095,1095,1749,招商中国机遇股票,1,0.0788,0.1669,--,无,7.23亿元
1096,1096,1751,华商信用增强债券A,2,0.0091,0.0243,-0.1642,中风险,0.10亿元
1097,1097,1752,华商信用增强债券C,2,0.0093,0.0211,-0.1735,中风险,0.03亿元
1098,1098,1753,红土创新新兴产业混合,4,0.0668,0.0436,-0.0854,中高风险,0.65亿元
1099,1099,1755,嘉实新思路混合,4,-0.0072,0.0387,0.125,无,1.04亿元
1100,1100,1756,嘉实策略优选混合,4,0.023,0.0605,--,无,4.56亿元
1101,1101,1758,嘉实研究增强混合,4,0.064,0.195,--,中高风险,3.12亿元
1102,1102,1759,嘉实成长增强混合,4,0.0296,0.1289,--,中高风险,6.64亿元
1103,1103,1760,嘉实创新成长混合,4,0.0161,0.0149,-0.1204,中高风险,0.58亿元
1104,1104,1761,广发安宏回报混合A,4,0.007,-0.0062,0.1266,无,3.33亿元
1105,1105,1762,广发安宏回报混合C,4,0.0072,-0.0079,0.1206,无,0.00亿元
1106,1106,1763,广发多策略混合,4,0.0034,0.0467,-0.0725,中高风险,13.32亿元
1107,1107,1764,广发沪港深新机遇股票,1,0.0054,-0.0422,0.0122,高风险,10.68亿元
1108,1108,1765,前海开源嘉鑫混合A,4,0.0191,0.036,--,中高风险,2.43亿元
1109,1109,1766,上投摩根医疗健康股票,1,0.0969,0.359,0.4552,高风险,5.18亿元
1110,1110,1769,易方达瑞惠混合发起式,4,0.0023,-0.0546,0.1168,无,1.57亿元
1111,1111,1770,前海开源嘉鑫混合C,4,0.0192,0.0362,--,中高风险,0.55亿元
1112,1112,1771,南方量化混合,4,0.0022,0.01,--,中高风险,0.72亿元
1113,1113,1772,南方消费活力,4,0.0,-0.051,0.1401,无,1.13亿元
1114,1114,1773,招商丰庆混合A,4,0.0015,-0.0089,0.2663,无,1.39亿元
1115,1115,1774,招商丰庆混合C,4,--,--,--,无,0.00亿元
1116,1116,1775,鹏华弘泰C,4,0.0022,0.0342,0.0846,中高风险,11.45亿元
1117,1117,1776,中欧兴利债券,2,0.0085,0.0721,0.1582,无,39.79亿元
1118,1118,1779,中融稳健添利债券,2,0.0044,0.0191,-0.0724,中风险,0.25亿元
1119,1119,1780,诺安改革趋势灵活配置混合,4,0.0011,0.1215,--,中高风险,0.65亿元
1120,1120,1781,建信现代服务业股票,1,0.0441,0.1805,0.0807,高风险,0.30亿元
1121,1121,1782,九泰久益混合A,4,0.0033,0.1764,--,中高风险,0.02亿元
1122,1122,1783,兴银合盈债券A,2,0.0012,--,--,中低风险,0.00亿元
1123,1123,1784,兴银合盈债券C,2,0.0009,--,--,中低风险,0.00亿元
1124,1124,1789,国泰量化收益灵活配置混合,4,0.0387,0.113,--,无,3.08亿元
1125,1125,1790,国泰智能汽车股票,1,0.0203,-0.0195,--,高风险,9.42亿元
1126,1126,1791,大成绝对收益策略混合A,4,0.0085,0.0042,-0.0394,中低风险,0.22亿元
1127,1127,1792,大成绝对收益策略混合C,4,0.0088,-0.0011,-0.0603,中低风险,0.03亿元
1128,1128,1794,兴银朝阳债券,2,0.0048,0.0628,0.1249,中低风险,5.15亿元
1129,1129,1795,上投摩根文体休闲灵活配置混合,4,0.0667,-0.0068,-0.0919,中高风险,0.56亿元
1130,1130,1796,汇添富安鑫智选混合A,4,0.0334,0.1434,0.2121,中高风险,4.62亿元
1131,1131,1797,华融新利灵活配置混合,4,0.0065,0.0725,-0.1004,中高风险,0.09亿元
1132,1132,1798,泰康新回报灵活配置混合A,4,0.0334,0.142,0.0247,中高风险,0.61亿元
1133,1133,1799,泰康新回报灵活配置混合C,4,0.0331,0.1381,0.0287,无,0.00亿元
1134,1134,1800,华安新乐享混合,4,0.0335,0.1214,0.23,中高风险,1.38亿元
1135,1135,1801,汇添富达欣混合A,4,0.0293,0.0515,0.0725,中高风险,1.94亿元
1136,1136,1802,易方达瑞财混合I,4,0.0099,0.088,0.1705,无,12.03亿元
1137,1137,1803,易方达瑞财混合E,4,0.009,0.0856,0.1626,无,0.01亿元
1138,1138,1806,易方达瑞智灵活配置混合I,4,0.0303,0.0723,--,无,3.04亿元
1139,1139,1807,易方达瑞智灵活配置混合E,4,0.0297,0.0656,--,无,0.61亿元
1140,1140,1808,银华互联网主题灵活配置混合,4,0.0359,0.2518,0.0058,中高风险,0.84亿元
1141,1141,1809,中信建投智信物联网A,4,0.0859,0.0955,0.0038,中高风险,0.24亿元
1142,1142,1810,中欧潜力价值灵活配置混合A,4,-0.0142,0.0551,0.1795,中高风险,29.66亿元
1143,1143,1811,中欧明睿新常态混合A,4,0.0909,0.3206,0.6268,中高风险,41.86亿元
1144,1144,1812,嘉实货币E,3,0.002,0.0279,0.1016,低风险,1.45亿元
1145,1145,1815,华泰柏瑞激励动力混合A,4,0.0599,0.2436,0.4698,中高风险,0.34亿元
1146,1146,1816,汇添富新睿精选混合A,4,-0.0121,0.0621,--,中高风险,1.42亿元
1147,1147,1820,兴全天添益货币A,3,0.0022,0.0283,0.1093,低风险,0.18亿元
1148,1148,1821,兴全天添益货币B,3,0.0024,0.0308,0.1173,低风险,233.19亿元
1149,1149,1822,华商智能生活灵活配置混合,4,0.1324,0.0627,-0.0537,中高风险,1.98亿元
1150,1150,1823,光大鼎鑫混合C,4,-0.0101,-0.0171,0.0176,中高风险,0.00亿元
1151,1151,1824,博时沪港深成长企业,4,0.0017,0.0797,--,中高风险,0.03亿元
1152,1152,1825,建信中国制造2025,1,0.1321,0.2053,--,高风险,1.14亿元
1153,1153,1826,国寿安保增金宝货币,3,0.0019,0.0293,0.1117,低风险,76.57亿元
1154,1154,1827,富国研究优选沪港深混合,4,0.0016,0.1313,0.1353,中高风险,0.51亿元
1155,1155,1829,北信瑞丰中国智造,4,-0.0034,0.1111,-0.2239,中高风险,0.84亿元
1156,1156,1830,融通跨界成长灵活配置混合,4,0.0622,0.2042,0.1998,中高风险,0.44亿元
1157,1157,1834,长盛战略新兴产业混合C,4,-0.0061,-0.023,-0.023,中高风险,0.00亿元
1158,1158,1837,前海开源沪港深蓝筹精选混合,4,-0.0286,-0.0187,0.1285,中高风险,23.79亿元
1159,1159,1838,国投瑞银国家安全混合,4,0.0089,0.0512,-0.2923,中高风险,11.71亿元
1160,1160,1839,九泰久兴灵活配置混合,4,0.0444,0.1474,--,中高风险,1.68亿元
1161,1161,1842,九泰日添金货币A,3,0.0019,0.0237,0.1018,低风险,2.35亿元
1162,1162,1843,九泰日添金货币B,3,0.0021,0.0261,0.1098,低风险,3.02亿元
1163,1163,1844,九泰久益混合C,4,0.0035,0.1451,--,中高风险,0.33亿元
1164,1164,1849,前海开源强势共识100强股票,1,0.0215,0.2237,0.1346,高风险,0.18亿元
1165,1165,1850,国泰安益灵活配置混合A,4,0.0545,0.1106,--,无,2.56亿元
1166,1166,1852,融通中国风1号灵活配置混合,4,0.0863,0.3779,0.4676,中高风险,6.75亿元
1167,1167,1856,易方达环保主题混合,4,0.0285,0.3201,--,中高风险,2.28亿元
1168,1168,1857,易方达现代服务业混合,4,0.0385,0.4043,--,中高风险,13.95亿元
