,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
4381,172,C1,男,27,54805,41,1245,股票型,2018-07-15,4113,申购,982
4382,172,C1,男,27,54805,41,2697,股票型,2018-02-22,4124,定投,1033
4383,172,C1,男,27,54805,41,2872,股票型,2018-06-29,3093,认购,976
4384,172,C1,男,27,54805,41,1178,股票型,2018-02-18,4334,认购,754
4385,172,C1,男,27,54805,41,1236,股票型,2018-05-23,4404,申购,714
4386,172,C1,男,27,54805,41,1766,股票型,2018-07-26,4419,申购,1110
4387,172,C1,男,27,54805,41,1736,股票型,2018-04-30,4741,认购,627
4388,172,C1,男,27,54805,41,2871,股票型,2018-07-10,2704,申购,1083
4389,172,C1,男,27,54805,41,2229,股票型,2018-03-14,4389,定投,1033
4390,172,C1,男,27,54805,41,513,股票型,2018-05-08,3389,定投,1070
4391,172,C1,男,27,54805,41,1050,股票型,2018-01-10,3357,申购,893
4392,172,C1,男,27,54805,41,1163,股票型,2018-04-24,3873,认购,681
4393,173,C3,男,31,55630,41,279,混合型,2018-03-15,2953,定投,848
4394,173,C3,男,31,55630,41,117,混合型,2018-05-02,2983,定投,322
4395,173,C3,男,31,55630,41,308,混合型,2018-07-03,2098,其他,535
4396,173,C3,男,31,55630,41,1718,股票型,2018-07-14,2458,定投,703
4397,173,C3,男,31,55630,41,209,混合型,2018-08-13,1790,其他,363
4398,173,C3,男,31,55630,41,73,混合型,2018-07-24,3217,其他,806
4399,173,C3,男,31,55630,41,65,混合型,2018-02-12,1720,申购,525
4400,173,C3,男,31,55630,41,326,股票型,2018-01-06,1974,定投,779
4401,173,C3,男,31,55630,41,195,混合型,2018-07-13,2450,其他,590
4402,173,C3,男,31,55630,41,196,混合型,2018-07-13,2163,申购,354
4403,173,C3,男,31,55630,41,196,混合型,2018-07-25,2318,定投,466
4404,173,C3,男,31,55630,41,83,混合型,2018-07-10,3333,申购,748
4405,173,C3,男,31,55630,41,120,混合型,2018-03-25,2105,定投,595
4406,173,C3,男,31,55630,41,339,混合型,2018-08-09,1552,定投,375
4407,173,C3,男,31,55630,41,793,股票型,2018-05-09,3164,申购,471
4408,173,C3,男,31,55630,41,549,股票型,2018-04-09,2881,其他,360
4409,173,C3,男,31,55630,41,328,混合型,2018-03-02,2237,定投,756
4410,173,C3,男,31,55630,41,3492,股票型,2018-04-19,2377,认购,426
4411,173,C3,男,31,55630,41,241,混合型,2018-01-29,1677,定投,594
4412,173,C3,男,31,55630,41,210,货币型,2018-04-20,3408,申购,456
4413,173,C3,男,31,55630,41,241,混合型,2018-02-05,1831,定投,398
4414,174,C1,女,26,41818,40,1009,股票型,2018-07-27,4567,申购,808
4415,174,C1,女,26,41818,40,1579,股票型,2018-08-21,3335,其他,1002
4416,174,C1,女,26,41818,40,1245,股票型,2018-07-23,4833,定投,638
4417,174,C1,女,26,41818,40,1496,股票型,2018-06-30,3173,申购,1018
4418,174,C1,女,26,41818,40,1719,股票型,2018-05-15,4445,申购,964
4419,174,C1,女,26,41818,40,1975,股票型,2018-06-19,3220,定投,932
4420,174,C1,女,26,41818,40,867,股票型,2018-07-12,4536,申购,692
4421,174,C1,女,26,41818,40,1396,股票型,2018-01-20,2706,认购,1031
4422,174,C1,女,26,41818,40,1171,股票型,2018-01-18,4667,认购,1129
4423,174,C1,女,26,41818,40,336,混合型,2018-05-22,4006,定投,1109
4424,174,C1,女,26,41818,40,1528,股票型,2018-03-25,4610,认购,918
4425,174,C1,女,26,41818,40,761,股票型,2018-01-23,3998,认购,1132
4427,174,C1,女,26,41818,40,1637,股票型,2018-08-23,4612,定投,863
4428,174,C1,女,26,41818,40,3492,股票型,2018-02-10,3419,定投,1062
4429,174,C1,女,26,41818,40,867,股票型,2018-06-14,2746,定投,1058
4430,174,C1,女,26,41818,40,3625,股票型,2018-07-14,4042,认购,1160
4431,174,C1,女,26,41818,40,1626,股票型,2018-08-16,3207,定投,1027
4432,174,C1,女,26,41818,40,1956,股票型,2018-07-12,4010,申购,840
4433,174,C1,女,26,41818,40,916,股票型,2018-03-26,2621,定投,896
4434,174,C1,女,26,41818,40,1717,股票型,2018-08-18,4656,定投,1177
4435,174,C1,女,26,41818,40,793,股票型,2018-03-17,3823,定投,996
4436,174,C1,女,26,41818,40,2595,股票型,2018-04-24,3160,认购,913
4437,174,C1,女,26,41818,40,3231,股票型,2018-03-29,4328,定投,764
4438,174,C1,女,26,41818,40,3312,股票型,2018-08-13,4079,认购,727
4439,174,C1,女,26,41818,40,1476,股票型,2018-06-16,4180,定投,967
4440,174,C1,女,26,41818,40,1938,股票型,2018-05-27,4306,定投,883
4441,174,C1,女,26,41818,40,3416,股票型,2018-04-17,3295,认购,771
4442,175,C3,男,35,56898,42,219,混合型,2018-01-20,1887,其他,871
4443,175,C3,男,35,56898,42,72,混合型,2018-06-26,2128,定投,815
4444,175,C3,男,35,56898,42,1781,股票型,2018-08-05,3134,定投,328
4445,175,C3,男,35,56898,42,251,混合型,2018-07-19,2119,定投,387
4446,175,C3,男,35,56898,42,314,混合型,2018-05-20,3097,定投,718
4447,175,C3,男,35,56898,42,196,混合型,2018-06-22,3305,其他,692
4448,175,C3,男,35,56898,42,3623,股票型,2018-05-27,3195,其他,382
4449,175,C3,男,35,56898,42,199,混合型,2018-04-02,3378,其他,474
4450,175,C3,男,35,56898,42,120,混合型,2018-05-05,2376,申购,576
4451,175,C3,男,35,56898,42,1685,股票型,2018-02-20,3667,定投,455
4452,175,C3,男,35,56898,42,72,混合型,2018-06-10,3597,定投,739
4453,175,C3,男,35,56898,42,1008,股票型,2018-02-27,3307,其他,802
4454,175,C3,男,35,56898,42,31,混合型,2018-02-16,2262,定投,633
4455,175,C3,男,35,56898,42,1520,股票型,2018-08-07,2795,定投,679
4456,175,C3,男,35,56898,42,56,混合型,2018-08-27,1879,定投,796
4457,175,C3,男,35,56898,42,30,混合型,2018-03-08,3636,其他,333
4458,175,C3,男,35,56898,42,367,混合型,2018-05-02,3230,定投,745
4459,175,C3,男,35,56898,42,110,混合型,2018-07-21,2984,其他,693
4460,175,C3,男,35,56898,42,2387,股票型,2018-03-24,1865,其他,749
4461,175,C3,男,35,56898,42,339,混合型,2018-06-25,2970,其他,360
4462,175,C3,男,35,56898,42,219,混合型,2018-06-26,2924,其他,818
4463,176,C1,女,23,43427,44,127,混合型,2018-02-17,4652,定投,770
4464,176,C1,女,23,43427,44,2387,股票型,2018-02-01,3741,认购,976
4465,176,C1,女,23,43427,44,974,股票型,2018-05-14,2945,申购,731
4466,176,C1,女,23,43427,44,2621,股票型,2018-06-07,4743,认购,836
4467,176,C1,女,23,43427,44,1651,股票型,2018-02-24,2515,定投,647
4468,176,C1,女,23,43427,44,3232,股票型,2018-06-07,2534,认购,980
4469,176,C1,女,23,43427,44,1736,股票型,2018-04-08,4661,定投,911
4470,176,C1,女,23,43427,44,1975,股票型,2018-05-27,3222,认购,935
4471,176,C1,女,23,43427,44,2333,股票型,2018-01-06,3138,认购,813
4472,176,C1,女,23,43427,44,1188,股票型,2018-05-18,4097,申购,752
4473,176,C1,女,23,43427,44,2952,股票型,2018-08-25,2922,认购,648
4474,176,C1,女,23,43427,44,1672,股票型,2018-01-20,4963,申购,1050
4475,176,C1,女,23,43427,44,354,混合型,2018-01-15,2710,定投,1070
4476,176,C1,女,23,43427,44,1476,股票型,2018-07-27,3912,定投,1052
4477,176,C1,女,23,43427,44,971,股票型,2018-06-29,2524,认购,746
4478,176,C1,女,23,43427,44,1097,股票型,2018-03-13,4038,申购,1155
4479,176,C1,女,23,43427,44,1496,股票型,2018-07-19,4087,申购,699
4480,176,C1,女,23,43427,44,1048,股票型,2018-08-03,4899,申购,945
4481,176,C1,女,23,43427,44,2210,股票型,2018-04-26,3118,定投,705
4482,176,C1,女,23,43427,44,3625,股票型,2018-01-13,2942,定投,605
4483,176,C1,女,23,43427,44,1717,股票型,2018-01-11,3769,认购,669
4484,176,C1,女,23,43427,44,1166,股票型,2018-07-16,3922,认购,860
4485,176,C1,女,23,43427,44,2121,股票型,2018-06-01,4343,认购,1121
4486,176,C1,女,23,43427,44,1616,股票型,2018-04-28,2953,申购,824
4487,176,C1,女,23,43427,44,2595,股票型,2018-06-25,3202,认购,922
4488,176,C1,女,23,43427,44,2210,股票型,2018-07-02,2830,定投,684
4489,176,C1,女,23,43427,44,1416,股票型,2018-04-19,4868,其他,1073
4490,176,C1,女,23,43427,44,457,股票型,2018-07-09,4476,认购,984
4491,176,C1,女,23,43427,44,3233,股票型,2018-06-27,4652,定投,1049
4492,176,C1,女,23,43427,44,971,股票型,2018-04-21,3090,认购,775
4493,176,C1,女,23,43427,44,3231,股票型,2018-02-15,4342,申购,1153
4494,176,C1,女,23,43427,44,592,股票型,2018-06-19,3042,认购,1096
4495,177,C3,男,35,54962,41,1482,股票型,2018-02-24,2758,申购,837
4496,177,C3,男,35,54962,41,2871,股票型,2018-06-02,2633,其他,587
4497,177,C3,男,35,54962,41,264,混合型,2018-03-01,2033,定投,602
4498,177,C3,男,35,54962,41,263,混合型,2018-06-01,1857,其他,811
4499,177,C3,男,35,54962,41,273,混合型,2018-07-10,1747,申购,666
4500,177,C3,男,35,54962,41,3624,股票型,2018-01-05,3544,申购,675
4501,177,C3,男,35,54962,41,63,混合型,2018-06-26,1975,认购,442
4502,177,C3,男,35,54962,41,214,混合型,2018-04-20,2653,认购,371
4503,177,C3,男,35,54962,41,215,混合型,2018-01-04,3016,其他,475
4504,177,C3,男,35,54962,41,3416,股票型,2018-08-28,2502,定投,680
4505,177,C3,男,35,54962,41,1054,股票型,2018-03-19,2709,申购,580
4506,177,C3,男,35,54962,41,220,混合型,2018-02-10,2443,申购,861
4507,177,C3,男,35,54962,41,83,混合型,2018-08-01,1762,申购,889
4508,177,C3,男,35,54962,41,1028,股票型,2018-03-03,3317,定投,591
4509,177,C3,男,35,54962,41,215,混合型,2018-05-12,3298,申购,690
4510,177,C3,男,35,54962,41,594,股票型,2018-07-04,2565,其他,449
4511,177,C3,男,35,54962,41,1421,股票型,2018-05-17,3193,定投,784
4512,177,C3,男,35,54962,41,29,混合型,2018-01-22,2238,定投,469
4513,177,C3,男,35,54962,41,20,混合型,2018-06-03,3698,定投,419
4514,177,C3,男,35,54962,41,831,股票型,2018-02-15,3472,定投,883
4515,177,C3,男,35,54962,41,241,混合型,2018-06-26,3195,定投,690
4516,177,C3,男,35,54962,41,65,混合型,2018-05-26,2490,申购,605
4517,178,C1,男,26,51281,41,1790,股票型,2018-02-14,2608,认购,1123
4518,178,C1,男,26,51281,41,1764,股票型,2018-07-07,4981,认购,1112
4519,178,C1,男,26,51281,41,2871,股票型,2018-06-11,3801,申购,610
4520,178,C1,男,26,51281,41,1277,股票型,2018-05-28,4041,其他,748
4521,178,C1,男,26,51281,41,1072,股票型,2018-05-06,4285,其他,1024
4522,178,C1,男,26,51281,41,1917,股票型,2018-05-08,3867,定投,762
4523,178,C1,男,26,51281,41,1236,股票型,2018-01-05,3293,定投,759
4524,178,C1,男,26,51281,41,592,股票型,2018-01-24,3754,认购,1040
4525,178,C1,男,26,51281,41,1163,股票型,2018-06-01,4669,认购,863
4526,178,C1,男,26,51281,41,1764,股票型,2018-02-18,3600,定投,1147
4527,178,C1,男,26,51281,41,1008,股票型,2018-04-19,2949,认购,885
4528,178,C1,男,26,51281,41,996,股票型,2018-04-07,4109,申购,1148
4529,178,C1,男,26,51281,41,1651,股票型,2018-08-05,3906,申购,613
4530,178,C1,男,26,51281,41,1040,股票型,2018-05-30,2989,定投,977
4531,178,C1,男,26,51281,41,1223,股票型,2018-07-16,2754,定投,1120
4532,178,C1,男,26,51281,41,336,混合型,2018-01-14,4049,定投,883
4533,178,C1,男,26,51281,41,893,股票型,2018-03-14,4389,其他,930
4534,178,C1,男,26,51281,41,1162,股票型,2018-07-01,4517,认购,652
4535,178,C1,男,26,51281,41,1193,股票型,2018-04-07,3146,申购,807
4536,178,C1,男,26,51281,41,1725,股票型,2018-04-07,3967,认购,952
4537,178,C1,男,26,51281,41,1490,股票型,2018-03-31,3145,申购,824
4538,178,C1,男,26,51281,41,1790,股票型,2018-02-12,3671,认购,785
4539,178,C1,男,26,51281,41,2333,股票型,2018-01-02,4251,认购,906
4540,178,C1,男,26,51281,41,1616,股票型,2018-08-21,3360,其他,1002
4541,178,C1,男,26,51281,41,1313,股票型,2018-07-11,4390,定投,739
4542,178,C1,男,26,51281,41,1644,股票型,2018-08-21,2506,申购,913
4543,178,C1,男,26,51281,41,1736,股票型,2018-03-05,2742,定投,689
4544,178,C1,男,26,51281,41,628,股票型,2018-01-09,3674,认购,925
4545,178,C1,男,26,51281,41,1877,股票型,2018-03-24,3752,认购,871
4546,178,C1,男,26,51281,41,1643,股票型,2018-02-24,2678,认购,935
4547,179,C1,男,27,57831,41,3624,股票型,2018-04-04,2545,定投,1095
4548,179,C1,男,27,57831,41,778,股票型,2018-08-24,3888,认购,836
4549,179,C1,男,27,57831,41,1188,股票型,2018-06-30,2673,申购,1050
4550,179,C1,男,27,57831,41,1576,股票型,2018-05-22,2951,申购,728
4551,179,C1,男,27,57831,41,1663,股票型,2018-05-23,4670,其他,1013
4552,179,C1,男,27,57831,41,594,股票型,2018-05-24,4611,申购,1109
4553,179,C1,男,27,57831,41,1313,股票型,2018-05-01,3384,定投,886
4554,179,C1,男,27,57831,41,2387,股票型,2018-05-25,3964,认购,772
4555,179,C1,男,27,57831,41,1643,股票型,2018-08-13,2999,其他,907
4556,179,C1,男,27,57831,41,2289,股票型,2018-05-07,3621,认购,796
4557,179,C1,男,27,57831,41,2952,股票型,2018-07-06,4281,其他,983
4558,179,C1,男,27,57831,41,1878,股票型,2018-01-09,2838,其他,1106
4559,179,C1,男,27,57831,41,1054,股票型,2018-03-13,4106,认购,820
4560,179,C1,男,27,57831,41,2952,股票型,2018-02-11,3261,申购,669
4561,179,C1,男,27,57831,41,867,股票型,2018-01-16,3773,定投,1183
4562,179,C1,男,27,57831,41,3231,股票型,2018-06-04,4576,认购,650
4563,179,C1,男,27,57831,41,3624,股票型,2018-08-18,4455,申购,937
4564,179,C1,男,27,57831,41,577,股票型,2018-07-04,4970,申购,634
4565,179,C1,男,27,57831,41,1583,股票型,2018-04-16,2826,定投,693
4566,179,C1,男,27,57831,41,1725,股票型,2018-02-15,3927,其他,1060
4567,179,C1,男,27,57831,41,1230,股票型,2018-02-04,3206,认购,1157
4568,179,C1,男,27,57831,41,30,混合型,2018-07-11,3971,申购,1034
4569,179,C1,男,27,57831,41,586,股票型,2018-08-25,3094,申购,726
4570,179,C1,男,27,57831,41,1878,股票型,2018-04-14,3388,认购,752
4571,179,C1,男,27,57831,41,1166,股票型,2018-08-05,3693,申购,693
4572,179,C1,男,27,57831,41,1050,股票型,2018-08-01,3747,其他,1126
4573,179,C1,男,27,57831,41,3624,股票型,2018-03-21,3973,申购,879
4574,179,C1,男,27,57831,41,1195,股票型,2018-08-12,4971,定投,978
4575,179,C1,男,27,57831,41,513,股票型,2018-01-05,4216,定投,1063
4576,180,C1,女,27,44289,44,955,股票型,2018-07-19,4436,定投,618
4577,180,C1,女,27,44289,44,2952,股票型,2018-07-20,4232,定投,995
4578,180,C1,女,27,44289,44,1579,股票型,2018-04-08,3966,定投,755
4579,180,C1,女,27,44289,44,756,股票型,2018-04-13,4596,认购,1038
4580,180,C1,女,27,44289,44,1396,股票型,2018-03-11,2804,认购,890
4581,180,C1,女,27,44289,44,1915,股票型,2018-04-11,2684,认购,715
4582,180,C1,女,27,44289,44,974,股票型,2018-06-29,4498,认购,827
4583,180,C1,女,27,44289,44,1542,股票型,2018-02-03,2541,认购,1040
4584,180,C1,女,27,44289,44,1163,股票型,2018-03-17,4745,认购,928
4585,180,C1,女,27,44289,44,3145,股票型,2018-06-24,2519,申购,916
4586,180,C1,女,27,44289,44,418,股票型,2018-01-02,3342,定投,1182
4587,180,C1,女,27,44289,44,1637,股票型,2018-02-12,4701,认购,1140
4588,180,C1,女,27,44289,44,1726,股票型,2018-06-13,4194,申购,1128
4589,180,C1,女,27,44289,44,1072,股票型,2018-06-20,4161,定投,911
4590,180,C1,女,27,44289,44,884,股票型,2018-03-04,3338,定投,775
4591,180,C1,女,27,44289,44,1583,股票型,2018-02-23,3797,定投,694
4592,180,C1,女,27,44289,44,586,股票型,2018-07-15,4334,认购,665
4593,180,C1,女,27,44289,44,1696,股票型,2018-01-21,3975,定投,1011
4594,180,C1,女,27,44289,44,3230,股票型,2018-08-24,4282,申购,850
4595,180,C1,女,27,44289,44,1825,股票型,2018-07-14,2715,定投,889
4596,180,C1,女,27,44289,44,3145,股票型,2018-08-03,4562,认购,935
4597,180,C1,女,27,44289,44,2871,股票型,2018-07-10,2622,认购,814
4598,180,C1,女,27,44289,44,3298,股票型,2018-05-17,2985,其他,1139
4599,180,C1,女,27,44289,44,1319,股票型,2018-05-10,2971,认购,1079
4600,180,C1,女,27,44289,44,761,股票型,2018-07-13,3645,认购,968
4601,180,C1,女,27,44289,44,1717,股票型,2018-05-28,3378,定投,878
4602,180,C1,女,27,44289,44,117,混合型,2018-02-08,3963,定投,1170
4603,180,C1,女,27,44289,44,2697,股票型,2018-06-28,4556,申购,1147
4604,180,C1,女,27,44289,44,1672,股票型,2018-03-31,2568,认购,1002
4605,180,C1,女,27,44289,44,3623,股票型,2018-03-24,2719,其他,669
4606,181,C1,女,23,57994,44,1825,股票型,2018-08-06,4361,定投,989
4607,181,C1,女,23,57994,44,513,股票型,2018-03-27,4116,定投,658
4608,181,C1,女,23,57994,44,1036,股票型,2018-04-18,4259,其他,637
4609,181,C1,女,23,57994,44,3233,股票型,2018-05-03,3466,定投,1159
4610,181,C1,女,23,57994,44,1692,股票型,2018-07-18,3477,定投,746
4611,181,C1,女,23,57994,44,592,股票型,2018-01-12,4371,其他,719
4613,181,C1,女,23,57994,44,1048,股票型,2018-08-25,2724,申购,621
4614,181,C1,女,23,57994,44,3230,股票型,2018-07-12,2934,其他,1196
4615,181,C1,女,23,57994,44,991,股票型,2018-06-08,3363,认购,1154
4616,181,C1,女,23,57994,44,1042,股票型,2018-07-21,4136,其他,1147
4617,181,C1,女,23,57994,44,697,股票型,2018-08-08,4818,定投,731
4618,181,C1,女,23,57994,44,1008,股票型,2018-04-01,3120,定投,617
4619,181,C1,女,23,57994,44,1036,股票型,2018-07-05,4539,其他,1106
4620,181,C1,女,23,57994,44,996,股票型,2018-07-31,4874,认购,1055
4621,181,C1,女,23,57994,44,974,股票型,2018-02-13,3708,其他,1014
4622,181,C1,女,23,57994,44,1733,股票型,2018-07-31,4102,认购,961
4623,181,C1,女,23,57994,44,196,混合型,2018-07-16,4723,申购,776
4624,181,C1,女,23,57994,44,978,股票型,2018-03-04,2720,其他,822
4625,181,C1,女,23,57994,44,3233,股票型,2018-06-05,2845,认购,832
4626,181,C1,女,23,57994,44,1188,股票型,2018-08-24,3789,认购,1178
4627,181,C1,女,23,57994,44,549,股票型,2018-04-22,4336,申购,804
4628,181,C1,女,23,57994,44,1616,股票型,2018-04-03,2598,申购,995
4629,181,C1,女,23,57994,44,1703,股票型,2018-06-03,4831,定投,1062
4630,181,C1,女,23,57994,44,1291,股票型,2018-01-26,3111,定投,1150
4631,181,C1,女,23,57994,44,1718,股票型,2018-02-01,3330,定投,766
4632,181,C1,女,23,57994,44,2334,股票型,2018-06-09,3163,定投,600
4633,181,C1,女,23,57994,44,996,股票型,2018-07-31,3379,其他,1141
4634,181,C1,女,23,57994,44,1542,股票型,2018-03-01,2525,定投,602
4635,181,C1,女,23,57994,44,1917,股票型,2018-08-18,4700,认购,880
4636,181,C1,女,23,57994,44,1678,股票型,2018-01-29,4266,认购,1115
4637,181,C1,女,23,57994,44,1541,股票型,2018-06-16,2601,认购,1039
4638,182,C2,女,35,86187,45,746,股票型,2018-06-06,7214,认购,567
4639,182,C2,女,35,86187,45,61,混合型,2018-08-02,4960,认购,514
4640,182,C2,女,35,86187,45,17,混合型,2018-08-29,9380,认购,986
4641,182,C2,女,35,86187,45,199,混合型,2018-03-04,6186,认购,1186
4642,182,C2,女,35,86187,45,190,混合型,2018-03-11,7355,认购,626
4643,182,C2,女,35,86187,45,2861,股票型,2018-03-22,6552,认购,905
4644,182,C2,女,35,86187,45,279,混合型,2018-07-29,6939,认购,975
4645,182,C2,女,35,86187,45,241,混合型,2018-03-30,6999,认购,724
4646,182,C2,女,35,86187,45,279,混合型,2018-03-12,7372,认购,1125
4647,182,C2,女,35,86187,45,354,混合型,2018-06-29,7306,认购,729
4648,182,C2,女,35,86187,45,1195,股票型,2018-05-10,7190,认购,1106
4649,182,C2,女,35,86187,45,308,混合型,2018-01-02,6754,认购,545
4650,182,C2,女,35,86187,45,279,混合型,2018-07-03,8438,定投,1179
4651,182,C2,女,35,86187,45,124,混合型,2018-08-17,9481,认购,1148
4652,182,C2,女,35,86187,45,30,混合型,2018-03-28,9581,认购,978
4653,182,C2,女,35,86187,45,1396,股票型,2018-05-08,8251,认购,405
4654,182,C2,女,35,86187,45,124,混合型,2018-02-27,9603,认购,401
4655,182,C2,女,35,86187,45,172,混合型,2018-07-17,7941,认购,454
4656,182,C2,女,35,86187,45,166,混合型,2018-06-12,5786,认购,674
4657,182,C2,女,35,86187,45,363,混合型,2018-03-12,5621,认购,1080
4658,183,C1,女,24,59919,41,974,股票型,2018-06-11,2719,申购,1037
4660,183,C1,女,24,59919,41,3312,股票型,2018-01-04,3279,定投,1039
4661,183,C1,女,24,59919,41,1733,股票型,2018-05-05,2917,认购,819
4662,183,C1,女,24,59919,41,1409,股票型,2018-02-28,3691,定投,1087
4663,183,C1,女,24,59919,41,1313,股票型,2018-08-29,3179,申购,927
4664,183,C1,女,24,59919,41,1104,股票型,2018-04-19,4818,其他,1099
4665,183,C1,女,24,59919,41,2210,股票型,2018-03-12,4457,认购,800
4666,183,C1,女,24,59919,41,884,股票型,2018-04-23,4675,定投,628
4667,183,C1,女,24,59919,41,1541,股票型,2018-04-27,3842,定投,907
4668,183,C1,女,24,59919,41,3623,股票型,2018-07-15,2712,认购,782
4669,183,C1,女,24,59919,41,165,混合型,2018-01-15,4934,认购,922
4670,183,C1,女,24,59919,41,30,混合型,2018-04-21,3027,认购,713
